Plot Title: 9811661,,,,,,,
#,"Date Time, GMT-05:00","Date Time, GMT-05:00","Abs Pres, Pa (LGR S/N: 9811661, SEN S/N: 9811661)","Temp, °C (LGR S/N: 9811661, SEN S/N: 9811661)","Batt, V (LGR S/N: 9811661, SEN S/N: 9811661)",Coupler Detached (LGR S/N: 9811661),End Of File (LGR S/N: 9811661)
228,12/14/2011,19:13:40,1.40222E+13,20.615,3.48,,
229,12/14/2011,19:14:00,1.40222E+13,20.615,3.48,,
230,12/14/2011,19:14:20,1.40222E+13,20.615,3.48,,
231,12/14/2011,19:14:40,1.40222E+13,20.615,3.48,,
232,12/14/2011,19:15:00,1.40266E+13,20.615,3.48,,
233,12/14/2011,19:15:20,1.40222E+13,20.615,3.48,,
234,12/14/2011,19:15:40,1.40222E+13,20.615,3.48,,
235,12/14/2011,19:16:00,1.40266E+13,20.615,3.48,,
236,12/14/2011,19:16:20,1.40266E+13,20.615,3.48,,
237,12/14/2011,19:16:40,1.40222E+13,20.615,3.48,,
238,12/14/2011,19:17:00,1.40222E+13,20.615,3.48,,
239,12/14/2011,19:17:20,1.40178E+13,20.615,3.48,,
240,12/14/2011,19:17:40,1.40266E+13,20.615,3.48,,
241,12/14/2011,19:18:00,1.40178E+13,20.615,3.48,,
242,12/14/2011,19:18:20,1.40178E+13,20.615,3.48,,
243,12/14/2011,19:18:40,1.40266E+13,20.615,3.48,,
244,12/14/2011,19:19:00,1.40222E+13,20.615,3.48,,
245,12/14/2011,19:19:20,1.40222E+13,20.615,3.48,,
246,12/14/2011,19:19:40,1.40222E+13,20.615,3.48,,
247,12/14/2011,19:20:00,1.40178E+13,20.615,3.48,,
248,12/14/2011,19:20:20,1.40175E+13,20.519,3.48,,
249,12/14/2011,19:20:40,1.40219E+13,20.519,3.48,,
250,12/14/2011,19:21:00,1.40175E+13,20.519,3.48,,
251,12/14/2011,19:21:20,1.40175E+13,20.519,3.48,,
252,12/14/2011,19:21:40,1.40175E+13,20.519,3.48,,
253,12/14/2011,19:22:00,1.40219E+13,20.519,3.48,,
254,12/14/2011,19:22:20,1.40175E+13,20.519,3.48,,
255,12/14/2011,19:22:40,1.40175E+13,20.519,3.48,,
256,12/14/2011,19:23:00,1.40219E+13,20.519,3.48,,
257,12/14/2011,19:23:20,1.40175E+13,20.519,3.48,,
258,12/14/2011,19:23:40,1.40219E+13,20.519,3.48,,
259,12/14/2011,19:24:00,1.40219E+13,20.519,3.48,,
260,12/14/2011,19:24:20,1.40263E+13,20.519,3.48,,
261,12/14/2011,19:24:40,1.40175E+13,20.519,3.48,,
262,12/14/2011,19:25:00,1.40175E+13,20.519,3.48,,
263,12/14/2011,19:25:20,1.40219E+13,20.519,3.48,,
264,12/14/2011,19:25:40,1.40175E+13,20.519,3.48,,
265,12/14/2011,19:26:00,1.40219E+13,20.519,3.48,,
266,12/14/2011,19:26:20,1.40219E+13,20.519,3.48,,
267,12/14/2011,19:26:40,1.40175E+13,20.519,3.48,,
268,12/14/2011,19:27:00,1.40175E+13,20.519,3.48,,
269,12/14/2011,19:27:20,1.40175E+13,20.519,3.48,,
270,12/14/2011,19:27:40,1.40175E+13,20.519,3.48,,
271,12/14/2011,19:28:00,1.40175E+13,20.519,3.48,,
272,12/14/2011,19:28:20,1.40263E+13,20.519,3.48,,
273,12/14/2011,19:28:40,1.40219E+13,20.519,3.48,,
274,12/14/2011,19:29:00,1.40175E+13,20.519,3.48,,
275,12/14/2011,19:29:20,1.40219E+13,20.519,3.48,,
276,12/14/2011,19:29:40,1.40219E+13,20.519,3.48,,
277,12/14/2011,19:30:00,1.40263E+13,20.519,3.48,,
278,12/14/2011,19:30:20,1.40175E+13,20.519,3.48,,
279,12/14/2011,19:30:40,1.40175E+13,20.519,3.48,,
280,12/14/2011,19:31:00,1.40219E+13,20.519,3.48,,
281,12/14/2011,19:31:20,1.40175E+13,20.519,3.48,,
282,12/14/2011,19:31:40,1.40263E+13,20.519,3.48,,
283,12/14/2011,19:32:00,1.40219E+13,20.519,3.48,,
284,12/14/2011,19:32:20,1.40219E+13,20.519,3.48,,
285,12/14/2011,19:32:40,1.40175E+13,20.519,3.48,,
286,12/14/2011,19:33:00,1.40219E+13,20.519,3.48,,
287,12/14/2011,19:33:20,1.40175E+13,20.519,3.48,,
288,12/14/2011,19:33:40,1.40175E+13,20.519,3.48,,
289,12/14/2011,19:34:00,1.40175E+13,20.519,3.48,,
290,12/14/2011,19:34:20,1.40131E+13,20.519,3.48,,
291,12/14/2011,19:34:40,1.40175E+13,20.519,3.48,,
292,12/14/2011,19:35:00,1.40173E+13,20.424,3.48,,
293,12/14/2011,19:35:20,1.40175E+13,20.519,3.48,,
294,12/14/2011,19:35:40,1.40173E+13,20.424,3.48,,
295,12/14/2011,19:36:00,1.40173E+13,20.424,3.48,,
296,12/14/2011,19:36:20,1.40217E+13,20.424,3.48,,
297,12/14/2011,19:36:40,1.40173E+13,20.424,3.48,,
298,12/14/2011,19:37:00,1.40173E+13,20.424,3.48,,
299,12/14/2011,19:37:20,1.40261E+13,20.424,3.48,,
300,12/14/2011,19:37:40,1.40261E+13,20.424,3.48,,
301,12/14/2011,19:38:00,1.40217E+13,20.424,3.48,,
302,12/14/2011,19:38:20,1.40217E+13,20.424,3.48,,
303,12/14/2011,19:38:40,1.40217E+13,20.424,3.48,,
304,12/14/2011,19:39:00,1.40217E+13,20.424,3.48,,
305,12/14/2011,19:39:20,1.40173E+13,20.424,3.48,,
306,12/14/2011,19:39:40,1.40217E+13,20.424,3.48,,
307,12/14/2011,19:40:00,1.40217E+13,20.424,3.48,,
308,12/14/2011,19:40:20,1.40173E+13,20.424,3.48,,
309,12/14/2011,19:40:40,1.40173E+13,20.424,3.48,,
310,12/14/2011,19:41:00,1.40217E+13,20.424,3.48,,
311,12/14/2011,19:41:20,1.40217E+13,20.424,3.48,,
312,12/14/2011,19:41:40,1.40261E+13,20.424,3.48,,
313,12/14/2011,19:42:00,1.40217E+13,20.424,3.48,,
314,12/14/2011,19:42:20,1.40217E+13,20.424,3.48,,
315,12/14/2011,19:42:40,1.40217E+13,20.424,3.48,,
316,12/14/2011,19:43:00,1.40173E+13,20.424,3.48,,
317,12/14/2011,19:43:20,1.40173E+13,20.424,3.48,,
318,12/14/2011,19:43:40,1.40217E+13,20.424,3.48,,
319,12/14/2011,19:44:00,1.40217E+13,20.424,3.48,,
320,12/14/2011,19:44:20,1.40217E+13,20.424,3.48,,
321,12/14/2011,19:44:40,1.40217E+13,20.424,3.48,,
322,12/14/2011,19:45:00,1.40217E+13,20.424,3.48,,
323,12/14/2011,19:45:20,1.40217E+13,20.424,3.48,,
324,12/14/2011,19:45:40,1.40129E+13,20.424,3.48,,
325,12/14/2011,19:46:00,1.40129E+13,20.424,3.48,,
326,12/14/2011,19:46:20,1.40129E+13,20.424,3.48,,
327,12/14/2011,19:46:40,1.40129E+13,20.424,3.48,,
328,12/14/2011,19:47:00,1.40173E+13,20.424,3.48,,
329,12/14/2011,19:47:20,1.40217E+13,20.424,3.48,,
330,12/14/2011,19:47:40,1.40129E+13,20.424,3.48,,
331,12/14/2011,19:48:00,1.40173E+13,20.424,3.48,,
332,12/14/2011,19:48:20,1.40173E+13,20.424,3.48,,
333,12/14/2011,19:48:40,1.40173E+13,20.424,3.48,,
334,12/14/2011,19:49:00,1.40217E+13,20.424,3.48,,
335,12/14/2011,19:49:20,1.40217E+13,20.424,3.48,,
336,12/14/2011,19:49:40,1.40173E+13,20.424,3.48,,
337,12/14/2011,19:50:00,1.40217E+13,20.424,3.48,,
338,12/14/2011,19:50:20,1.40217E+13,20.424,3.48,,
339,12/14/2011,19:50:40,1.40261E+13,20.424,3.48,,
340,12/14/2011,19:51:00,1.40217E+13,20.424,3.48,,
341,12/14/2011,19:51:20,1.40173E+13,20.424,3.48,,
342,12/14/2011,19:51:40,1.40217E+13,20.424,3.48,,
343,12/14/2011,19:52:00,1.40173E+13,20.424,3.48,,
344,12/14/2011,19:52:20,1.40129E+13,20.424,3.48,,
345,12/14/2011,19:52:40,1.40129E+13,20.424,3.48,,
346,12/14/2011,19:53:00,1.40173E+13,20.424,3.48,,
347,12/14/2011,19:53:20,1.40173E+13,20.424,3.48,,
348,12/14/2011,19:53:40,1.40173E+13,20.424,3.48,,
349,12/14/2011,19:54:00,1.40214E+13,20.329,3.48,,
350,12/14/2011,19:54:20,1.4017E+13,20.329,3.48,,
351,12/14/2011,19:54:40,1.40214E+13,20.329,3.48,,
352,12/14/2011,19:55:00,1.40214E+13,20.329,3.48,,
353,12/14/2011,19:55:20,1.4017E+13,20.329,3.48,,
354,12/14/2011,19:55:40,1.40126E+13,20.329,3.48,,
355,12/14/2011,19:56:00,1.4017E+13,20.329,3.48,,
356,12/14/2011,19:56:20,1.40126E+13,20.329,3.48,,
357,12/14/2011,19:56:40,1.40126E+13,20.329,3.48,,
358,12/14/2011,19:57:00,1.4017E+13,20.329,3.48,,
359,12/14/2011,19:57:20,1.4017E+13,20.329,3.48,,
360,12/14/2011,19:57:40,1.4017E+13,20.329,3.48,,
361,12/14/2011,19:58:00,1.40126E+13,20.329,3.48,,
362,12/14/2011,19:58:20,1.4017E+13,20.329,3.48,,
363,12/14/2011,19:58:40,1.4017E+13,20.329,3.48,,
364,12/14/2011,19:59:00,1.40214E+13,20.329,3.48,,
365,12/14/2011,19:59:20,1.4017E+13,20.329,3.48,,
366,12/14/2011,19:59:40,1.40214E+13,20.329,3.48,,
367,12/14/2011,20:00:00,1.40214E+13,20.329,3.48,,
368,12/14/2011,20:00:20,1.40214E+13,20.329,3.48,,
369,12/14/2011,20:00:40,1.4017E+13,20.329,3.48,,
370,12/14/2011,20:01:00,1.4017E+13,20.329,3.48,,
371,12/14/2011,20:01:20,1.4017E+13,20.329,3.48,,
372,12/14/2011,20:01:40,1.40258E+13,20.329,3.48,,
