Plot Title: 9811661,,,,,,,,,
#,"Date Time, GMT-05:00","Date Time, GMT-05:00","Abs Pres, Pa (LGR S/N: 9811661, SEN S/N: 9811661)","Temp, °C (LGR S/N: 9811661, SEN S/N: 9811661)","Batt, V (LGR S/N: 9811661, SEN S/N: 9811661)",Coupler Detached (LGR S/N: 9811661),Coupler Attached (LGR S/N: 9811661),Host Connected (LGR S/N: 9811661),End Of File (LGR S/N: 9811661)
395,11/28/2011,18:11:20,4.86877E+13,2.943,3.46,,,,
396,11/28/2011,18:11:40,4.86959E+13,2.943,3.46,,,,
397,11/28/2011,18:12:00,4.86959E+13,2.943,3.46,,,,
398,11/28/2011,18:12:20,4.86959E+13,2.943,3.46,,,,
399,11/28/2011,18:12:40,4.86959E+13,2.943,3.46,,,,
400,11/28/2011,18:13:00,4.86959E+13,2.943,3.46,,,,
401,11/28/2011,18:13:20,4.86877E+13,2.943,3.46,,,,
402,11/28/2011,18:13:40,4.86959E+13,2.943,3.46,,,,
403,11/28/2011,18:14:00,4.86877E+13,2.943,3.46,,,,
404,11/28/2011,18:14:20,4.86959E+13,2.943,3.46,,,,
405,11/28/2011,18:14:40,4.86959E+13,2.943,3.46,,,,
406,11/28/2011,18:15:00,4.86959E+13,2.943,3.46,,,,
407,11/28/2011,18:15:20,4.86959E+13,2.943,3.46,,,,
408,11/28/2011,18:15:40,4.86959E+13,2.943,3.46,,,,
409,11/28/2011,18:16:00,4.86959E+13,2.943,3.46,,,,
410,11/28/2011,18:16:20,4.86959E+13,2.943,3.46,,,,
411,11/28/2011,18:16:40,4.86959E+13,2.943,3.46,,,,
412,11/28/2011,18:17:00,4.86959E+13,2.943,3.46,,,,
413,11/28/2011,18:17:20,4.86959E+13,2.943,3.46,,,,
414,11/28/2011,18:17:40,4.87041E+13,2.943,3.46,,,,
415,11/28/2011,18:18:00,4.86959E+13,2.943,3.46,,,,
416,11/28/2011,18:18:20,4.86877E+13,2.943,3.46,,,,
417,11/28/2011,18:18:40,4.86959E+13,2.943,3.46,,,,
418,11/28/2011,18:19:00,4.86959E+13,2.943,3.46,,,,
419,11/28/2011,18:19:20,4.86959E+13,2.943,3.46,,,,
420,11/28/2011,18:19:40,4.86959E+13,2.943,3.46,,,,
421,11/28/2011,18:20:00,4.86959E+13,2.943,3.46,,,,
422,11/28/2011,18:20:20,4.86959E+13,2.943,3.46,,,,
423,11/28/2011,18:20:40,4.86959E+13,2.943,3.46,,,,
424,11/28/2011,18:21:00,4.86959E+13,2.943,3.46,,,,
425,11/28/2011,18:21:20,4.86959E+13,2.943,3.46,,,,
426,11/28/2011,18:21:40,4.86959E+13,2.943,3.46,,,,
427,11/28/2011,18:22:00,4.86959E+13,2.943,3.46,,,,
428,11/28/2011,18:22:20,4.86959E+13,2.943,3.46,,,,
429,11/28/2011,18:22:40,4.86959E+13,2.943,3.46,,,,
430,11/28/2011,18:23:00,4.86959E+13,2.943,3.46,,,,
431,11/28/2011,18:23:20,4.86959E+13,2.943,3.46,,,,
432,11/28/2011,18:23:40,4.86877E+13,2.943,3.46,,,,
433,11/28/2011,18:24:00,4.86877E+13,2.943,3.46,,,,
434,11/28/2011,18:24:20,4.86959E+13,2.943,3.46,,,,
435,11/28/2011,18:24:40,4.86959E+13,2.943,3.46,,,,
436,11/28/2011,18:25:00,4.86959E+13,2.943,3.46,,,,
437,11/28/2011,18:25:20,4.86959E+13,2.943,3.46,,,,
438,11/28/2011,18:25:40,4.86877E+13,2.943,3.46,,,,
439,11/28/2011,18:26:00,4.86959E+13,2.943,3.46,,,,
440,11/28/2011,18:26:20,4.86877E+13,2.943,3.46,,,,
441,11/28/2011,18:26:40,4.86877E+13,2.943,3.46,,,,
442,11/28/2011,18:27:00,4.86959E+13,2.943,3.46,,,,
443,11/28/2011,18:27:20,4.86877E+13,2.943,3.46,,,,
444,11/28/2011,18:27:40,4.86877E+13,2.943,3.46,,,,
445,11/28/2011,18:28:00,4.86877E+13,2.943,3.46,,,,
446,11/28/2011,18:28:20,4.86959E+13,2.943,3.46,,,,
447,11/28/2011,18:28:40,4.86795E+13,2.943,3.46,,,,
448,11/28/2011,18:29:00,4.86959E+13,2.943,3.46,,,,
449,11/28/2011,18:29:20,4.86877E+13,2.943,3.46,,,,
450,11/28/2011,18:29:40,4.86959E+13,2.943,3.46,,,,
451,11/28/2011,18:30:00,4.86877E+13,2.943,3.46,,,,
452,11/28/2011,18:30:20,4.86959E+13,2.943,3.46,,,,
453,11/28/2011,18:30:40,4.86959E+13,2.943,3.46,,,,
454,11/28/2011,18:31:00,4.86959E+13,2.943,3.46,,,,
455,11/28/2011,18:31:20,4.86959E+13,2.943,3.46,,,,
456,11/28/2011,18:31:40,4.86959E+13,2.943,3.46,,,,
457,11/28/2011,18:32:00,4.86959E+13,2.943,3.46,,,,
458,11/28/2011,18:32:20,4.86959E+13,2.943,3.46,,,,
459,11/28/2011,18:32:40,4.86877E+13,2.943,3.46,,,,
460,11/28/2011,18:33:00,4.86959E+13,2.943,3.46,,,,
461,11/28/2011,18:33:20,4.86959E+13,2.943,3.46,,,,
462,11/28/2011,18:33:40,4.86959E+13,2.943,3.46,,,,
463,11/28/2011,18:34:00,4.86877E+13,2.943,3.46,,,,
464,11/28/2011,18:34:20,4.86959E+13,2.943,3.46,,,,
465,11/28/2011,18:34:40,4.86959E+13,2.943,3.46,,,,
466,11/28/2011,18:35:00,4.86959E+13,2.943,3.46,,,,
467,11/28/2011,18:35:20,4.86877E+13,2.943,3.46,,,,
468,11/28/2011,18:35:40,4.86959E+13,2.943,3.46,,,,
469,11/28/2011,18:36:00,4.86959E+13,2.943,3.46,,,,
470,11/28/2011,18:36:20,4.86959E+13,2.943,3.46,,,,
471,11/28/2011,18:36:40,4.86959E+13,2.943,3.46,,,,
472,11/28/2011,18:37:00,4.86959E+13,2.943,3.46,,,,
473,11/28/2011,18:37:20,4.86877E+13,2.943,3.46,,,,
474,11/28/2011,18:37:40,4.86959E+13,2.943,3.46,,,,
475,11/28/2011,18:38:00,4.86959E+13,2.943,3.46,,,,
476,11/28/2011,18:38:20,4.86959E+13,2.943,3.46,,,,
477,11/28/2011,18:38:40,4.86959E+13,2.943,3.46,,,,
478,11/28/2011,18:39:00,4.86959E+13,2.943,3.46,,,,
479,11/28/2011,18:39:20,4.86959E+13,2.943,3.46,,,,
480,11/28/2011,18:39:40,4.86877E+13,2.943,3.46,,,,
481,11/28/2011,18:40:00,4.86959E+13,2.943,3.46,,,,
482,11/28/2011,18:40:20,4.86959E+13,2.943,3.46,,,,
483,11/28/2011,18:40:40,4.86959E+13,2.943,3.46,,,,
484,11/28/2011,18:41:00,4.86959E+13,2.943,3.46,,,,
485,11/28/2011,18:41:20,4.86959E+13,2.943,3.46,,,,
486,11/28/2011,18:41:40,4.86959E+13,2.943,3.46,,,,
487,11/28/2011,18:42:00,4.86959E+13,2.943,3.46,,,,
488,11/28/2011,18:42:20,4.87041E+13,2.943,3.46,,,,
489,11/28/2011,18:42:40,4.86877E+13,2.943,3.46,,,,
490,11/28/2011,18:43:00,4.86877E+13,2.943,3.46,,,,
491,11/28/2011,18:43:20,4.86959E+13,2.943,3.46,,,,
492,11/28/2011,18:43:40,4.86959E+13,2.943,3.46,,,,
493,11/28/2011,18:44:00,4.86959E+13,2.943,3.46,,,,
494,11/28/2011,18:44:20,4.86959E+13,2.943,3.46,,,,
495,11/28/2011,18:44:40,4.86959E+13,2.943,3.46,,,,
496,11/28/2011,18:45:00,4.86959E+13,2.943,3.46,,,,
497,11/28/2011,18:45:20,4.87041E+13,2.943,3.46,,,,
498,11/28/2011,18:45:40,4.86959E+13,2.943,3.46,,,,
499,11/28/2011,18:46:00,4.86877E+13,2.943,3.46,,,,
500,11/28/2011,18:46:20,4.86959E+13,2.943,3.46,,,,
501,11/28/2011,18:46:40,4.86959E+13,2.943,3.46,,,,
502,11/28/2011,18:47:00,4.87041E+13,2.943,3.46,,,,
503,11/28/2011,18:47:20,4.86959E+13,2.943,3.46,,,,
504,11/28/2011,18:47:40,4.86959E+13,2.943,3.46,,,,
505,11/28/2011,18:48:00,4.86959E+13,2.943,3.46,,,,
506,11/28/2011,18:48:20,4.87041E+13,2.943,3.46,,,,
507,11/28/2011,18:48:40,4.86959E+13,2.943,3.46,,,,
508,11/28/2011,18:49:00,4.87041E+13,2.943,3.46,,,,
509,11/28/2011,18:49:20,4.86959E+13,2.943,3.46,,,,
510,11/28/2011,18:49:40,4.87041E+13,2.943,3.46,,,,
511,11/28/2011,18:50:00,4.86959E+13,2.943,3.46,,,,
512,11/28/2011,18:50:20,4.87123E+13,2.943,3.46,,,,
513,11/28/2011,18:50:40,4.86959E+13,2.943,3.46,,,,
514,11/28/2011,18:51:00,4.87041E+13,2.943,3.46,,,,
515,11/28/2011,18:51:20,4.71514E+13,2.943,3.46,,,,
516,11/28/2011,18:51:40,4.35849E+13,2.943,3.46,,,,
517,11/28/2011,18:52:00,4.35384E+13,2.943,3.46,,,,
518,11/28/2011,18:52:20,4.35384E+13,2.943,3.46,,,,
519,11/28/2011,18:52:40,4.35384E+13,2.943,3.46,,,,
520,11/28/2011,18:53:00,4.35384E+13,2.943,3.46,,,,
521,11/28/2011,18:53:20,4.35384E+13,2.943,3.46,,,,
522,11/28/2011,18:53:40,4.35306E+13,2.943,3.46,,,,
523,11/28/2011,18:54:00,4.35306E+13,2.943,3.46,,,,
524,11/28/2011,18:54:20,4.35306E+13,2.943,3.46,,,,
525,11/28/2011,18:54:40,4.35306E+13,2.943,3.46,,,,
526,11/28/2011,18:55:00,3.92191E+13,2.943,3.46,,,,
527,11/28/2011,18:55:20,3.86622E+13,2.943,3.46,,,,
528,11/28/2011,18:55:40,3.86622E+13,2.943,3.46,,,,
529,11/28/2011,18:56:00,3.86622E+13,2.943,3.46,,,,
530,11/28/2011,18:56:20,3.86549E+13,2.943,3.46,,,,
531,11/28/2011,18:56:40,3.86549E+13,2.943,3.46,,,,
532,11/28/2011,18:57:00,3.86549E+13,2.943,3.46,,,,
533,11/28/2011,18:57:20,3.86549E+13,2.943,3.46,,,,
534,11/28/2011,18:57:40,3.86622E+13,2.943,3.46,,,,
535,11/28/2011,18:58:00,3.86549E+13,2.943,3.46,,,,
536,11/28/2011,18:58:20,3.55582E+13,2.943,3.46,,,,
537,11/28/2011,18:58:40,3.40618E+13,2.943,3.46,,,,
538,11/28/2011,18:59:00,3.40618E+13,2.943,3.46,,,,
539,11/28/2011,18:59:20,3.40618E+13,2.943,3.46,,,,
540,11/28/2011,18:59:40,3.40618E+13,2.943,3.46,,,,
541,11/28/2011,19:00:00,3.40618E+13,2.943,3.46,,,,
542,11/28/2011,19:00:20,3.40618E+13,2.943,3.46,,,,
543,11/28/2011,19:00:40,3.40618E+13,2.943,3.46,,,,
544,11/28/2011,19:01:00,3.40618E+13,2.943,3.46,,,,
545,11/28/2011,19:01:20,3.40618E+13,2.943,3.46,,,,
546,11/28/2011,19:01:40,3.20434E+13,2.943,3.46,,,,
547,11/28/2011,19:02:00,2.97655E+13,2.943,3.46,,,,
548,11/28/2011,19:02:20,2.97463E+13,2.943,3.46,,,,
549,11/28/2011,19:02:40,2.97463E+13,2.943,3.46,,,,
550,11/28/2011,19:03:00,2.97463E+13,2.943,3.46,,,,
551,11/28/2011,19:03:20,2.97527E+13,2.943,3.46,,,,
552,11/28/2011,19:03:40,2.97463E+13,2.943,3.46,,,,
553,11/28/2011,19:04:00,2.97463E+13,2.943,3.46,,,,
554,11/28/2011,19:04:20,2.97459E+13,2.837,3.46,,,,
555,11/28/2011,19:04:40,2.97463E+13,2.943,3.46,,,,
556,11/28/2011,19:05:00,2.87241E+13,2.943,3.46,,,,
557,11/28/2011,19:05:20,2.58005E+13,2.943,3.46,,,,
558,11/28/2011,19:05:40,2.57226E+13,2.837,3.46,,,,
559,11/28/2011,19:06:00,2.57171E+13,2.943,3.46,,,,
560,11/28/2011,19:06:20,2.5729E+13,2.943,3.46,,,,
561,11/28/2011,19:06:40,2.57226E+13,2.837,3.46,,,,
562,11/28/2011,19:07:00,2.5723E+13,2.943,3.46,,,,
563,11/28/2011,19:07:20,2.57226E+13,2.837,3.46,,,,
564,11/28/2011,19:07:40,2.57226E+13,2.837,3.46,,,,
565,11/28/2011,19:08:00,2.57167E+13,2.837,3.46,,,,
566,11/28/2011,19:08:20,2.55447E+13,2.943,3.46,,,,
567,11/28/2011,19:08:40,2.22678E+13,2.837,3.46,,,,
568,11/28/2011,19:09:00,2.19861E+13,2.837,3.46,,,,
569,11/28/2011,19:09:20,2.19806E+13,2.837,3.46,,,,
570,11/28/2011,19:09:40,2.19861E+13,2.837,3.46,,,,
571,11/28/2011,19:10:00,2.19861E+13,2.837,3.46,,,,
572,11/28/2011,19:10:20,2.19916E+13,2.837,3.46,,,,
573,11/28/2011,19:10:40,2.19864E+13,2.943,3.46,,,,
574,11/28/2011,19:11:00,2.19806E+13,2.837,3.46,,,,
575,11/28/2011,19:11:20,2.19861E+13,2.837,3.46,,,,
576,11/28/2011,19:11:40,2.19806E+13,2.837,3.46,,,,
577,11/28/2011,19:12:00,1.93089E+13,2.837,3.46,,,,
578,11/28/2011,19:12:20,1.85376E+13,2.837,3.46,,,,
579,11/28/2011,19:12:40,1.85376E+13,2.837,3.46,,,,
580,11/28/2011,19:13:00,1.85376E+13,2.837,3.46,,,,
581,11/28/2011,19:13:20,1.85376E+13,2.837,3.46,,,,
582,11/28/2011,19:13:40,1.85477E+13,2.837,3.46,,,,
583,11/28/2011,19:14:00,1.85426E+13,2.837,3.46,,,,
584,11/28/2011,19:14:20,1.85426E+13,2.837,3.46,,,,
585,11/28/2011,19:14:40,1.85376E+13,2.837,3.46,,,,
586,11/28/2011,19:15:00,1.85426E+13,2.837,3.46,,,,
587,11/28/2011,19:15:20,1.65799E+13,2.837,3.46,,,,
588,11/28/2011,19:15:40,1.53969E+13,2.837,3.46,,,,
589,11/28/2011,19:16:00,1.53923E+13,2.837,3.46,,,,
590,11/28/2011,19:16:20,1.53876E+13,2.837,3.46,,,,
591,11/28/2011,19:16:40,1.53923E+13,2.837,3.46,,,,
592,11/28/2011,19:17:00,1.53969E+13,2.837,3.46,,,,
593,11/28/2011,19:17:20,1.53923E+13,2.837,3.46,,,,
594,11/28/2011,19:17:40,1.53923E+13,2.837,3.46,,,,
595,11/28/2011,19:18:00,1.53923E+13,2.837,3.46,,,,
596,11/28/2011,19:18:20,1.53969E+13,2.837,3.46,,,,
597,11/28/2011,19:18:40,1.41116E+13,2.837,3.46,,,,
598,11/28/2011,19:19:00,1.25641E+13,2.837,3.46,,,,
599,11/28/2011,19:19:20,1.25391E+13,2.837,3.46,,,,
600,11/28/2011,19:19:40,1.25308E+13,2.837,3.46,,,,
601,11/28/2011,19:20:00,1.2535E+13,2.837,3.46,,,,
602,11/28/2011,19:20:20,1.25391E+13,2.837,3.46,,,,
603,11/28/2011,19:20:40,1.25308E+13,2.837,3.46,,,,
604,11/28/2011,19:21:00,1.25308E+13,2.837,3.46,,,,
605,11/28/2011,19:21:20,1.2535E+13,2.837,3.46,,,,
606,11/28/2011,19:21:40,1.2535E+13,2.837,3.46,,,,
607,11/28/2011,19:22:00,1.19353E+13,2.837,3.46,,,,
608,11/28/2011,19:22:20,1.00973E+13,2.837,3.46,,,,
609,11/28/2011,19:22:40,9.97082E+12,2.837,3.46,,,,
610,11/28/2011,19:23:00,9.97082E+12,2.837,3.46,,,,
611,11/28/2011,19:23:20,9.96711E+12,2.837,3.46,,,,
612,11/28/2011,19:23:40,9.96711E+12,2.837,3.46,,,,
613,11/28/2011,19:24:00,9.97082E+12,2.837,3.46,,,,
614,11/28/2011,19:24:20,9.97082E+12,2.837,3.46,,,,
615,11/28/2011,19:24:40,9.97082E+12,2.837,3.46,,,,
616,11/28/2011,19:25:00,9.97082E+12,2.837,3.46,,,,
617,11/28/2011,19:25:20,9.97453E+12,2.837,3.46,,,,
618,11/28/2011,19:25:40,1.49577E+13,2.837,3.46,,,,
619,11/28/2011,19:26:00,2.24121E+13,2.837,3.46,,,,
620,11/28/2011,19:26:20,3.19836E+13,2.943,3.46,,,,
621,11/28/2011,19:26:40,4.24757E+13,2.943,3.46,,,,
622,11/28/2011,19:27:00,4.86222E+13,2.943,3.46,,,,
623,11/28/2011,19:27:20,4.86795E+13,2.943,3.46,,,,
624,11/28/2011,19:27:40,4.86713E+13,2.943,3.46,,,,
625,11/28/2011,19:28:00,4.86795E+13,2.943,3.46,,,,
626,11/28/2011,19:28:20,4.86795E+13,2.943,3.46,,,,
627,11/28/2011,19:28:40,4.86713E+13,2.943,3.46,,,,
628,11/28/2011,19:29:00,4.86795E+13,2.943,3.46,,,,
629,11/28/2011,19:29:20,4.86795E+13,2.943,3.46,,,,
630,11/28/2011,19:29:40,4.86795E+13,2.943,3.46,,,,
631,11/28/2011,19:30:00,4.86877E+13,2.943,3.46,,,,
632,11/28/2011,19:30:20,4.86795E+13,2.943,3.46,,,,
633,11/28/2011,19:30:40,4.86877E+13,2.943,3.46,,,,
634,11/28/2011,19:31:00,4.86877E+13,2.943,3.46,,,,
635,11/28/2011,19:31:20,4.86877E+13,2.943,3.46,,,,
636,11/28/2011,19:31:40,4.86877E+13,2.943,3.46,,,,
637,11/28/2011,19:32:00,4.86877E+13,2.943,3.46,,,,
638,11/28/2011,19:32:20,4.86877E+13,2.943,3.46,,,,
639,11/28/2011,19:32:40,4.86877E+13,2.943,3.46,,,,
640,11/28/2011,19:33:00,4.86877E+13,2.943,3.46,,,,
641,11/28/2011,19:33:20,4.86877E+13,2.943,3.46,,,,
642,11/28/2011,19:33:40,4.86877E+13,2.943,3.46,,,,
643,11/28/2011,19:34:00,4.86877E+13,2.943,3.46,,,,
644,11/28/2011,19:34:20,4.86959E+13,2.943,3.46,,,,
645,11/28/2011,19:34:40,4.86959E+13,2.943,3.46,,,,
646,11/28/2011,19:35:00,4.86959E+13,2.943,3.46,,,,
647,11/28/2011,19:35:20,4.86877E+13,2.943,3.46,,,,
648,11/28/2011,19:35:40,4.86877E+13,2.943,3.46,,,,
649,11/28/2011,19:36:00,4.86959E+13,2.943,3.46,,,,
650,11/28/2011,19:36:20,4.86877E+13,2.943,3.46,,,,
651,11/28/2011,19:36:40,4.86877E+13,2.943,3.46,,,,
652,11/28/2011,19:37:00,4.86959E+13,2.943,3.46,,,,
653,11/28/2011,19:37:20,4.86877E+13,2.943,3.46,,,,
654,11/28/2011,19:37:40,4.86877E+13,2.943,3.46,,,,
655,11/28/2011,19:38:00,4.86959E+13,2.943,3.46,,,,
656,11/28/2011,19:38:20,4.86959E+13,2.943,3.46,,,,
657,11/28/2011,19:38:40,4.86959E+13,2.943,3.46,,,,
658,11/28/2011,19:39:00,4.86877E+13,2.943,3.46,,,,
659,11/28/2011,19:39:20,4.86959E+13,2.943,3.46,,,,
660,11/28/2011,19:39:40,4.86877E+13,2.943,3.46,,,,
661,11/28/2011,19:40:00,4.86964E+13,3.049,3.46,,,,
662,11/28/2011,19:40:20,4.86882E+13,3.049,3.46,,,,
663,11/28/2011,19:40:40,4.87046E+13,3.049,3.46,,,,
664,11/28/2011,19:41:00,4.86882E+13,3.049,3.46,,,,
665,11/28/2011,19:41:20,4.86882E+13,3.049,3.46,,,,
666,11/28/2011,19:41:40,4.86964E+13,3.049,3.46,,,,
667,11/28/2011,19:42:00,4.86964E+13,3.049,3.46,,,,
668,11/28/2011,19:42:20,4.86882E+13,3.049,3.46,,,,
669,11/28/2011,19:42:40,4.86964E+13,3.049,3.46,,,,
670,11/28/2011,19:43:00,4.86964E+13,3.049,3.46,,,,
671,11/28/2011,19:43:20,4.86882E+13,3.049,3.46,,,,
672,11/28/2011,19:43:40,4.86969E+13,3.155,3.46,,,,
673,11/28/2011,19:44:00,4.87051E+13,3.155,3.46,,,,
674,11/28/2011,19:44:20,4.86969E+13,3.155,3.46,,,,
675,11/28/2011,19:44:40,4.86969E+13,3.155,3.46,,,,
676,11/28/2011,19:45:00,4.86969E+13,3.155,3.46,,,,
677,11/28/2011,19:45:20,4.86887E+13,3.155,3.46,,,,
678,11/28/2011,19:45:40,4.86969E+13,3.155,3.46,,,,
679,11/28/2011,19:46:00,4.86974E+13,3.261,3.46,,,,
680,11/28/2011,19:46:20,4.86892E+13,3.261,3.46,,,,
681,11/28/2011,19:46:40,4.86892E+13,3.261,3.46,,,,
682,11/28/2011,19:47:00,4.86892E+13,3.261,3.46,,,,
683,11/28/2011,19:47:20,4.86892E+13,3.261,3.46,,,,
684,11/28/2011,19:47:40,4.86892E+13,3.261,3.46,,,,
685,11/28/2011,19:48:00,4.86974E+13,3.261,3.46,,,,
686,11/28/2011,19:48:20,4.8698E+13,3.367,3.46,,,,
687,11/28/2011,19:48:40,4.8698E+13,3.367,3.46,,,,
688,11/28/2011,19:49:00,4.8698E+13,3.367,3.46,,,,
689,11/28/2011,19:49:20,4.86898E+13,3.367,3.46,,,,
690,11/28/2011,19:49:40,4.86898E+13,3.367,3.46,,,,
691,11/28/2011,19:50:00,4.86903E+13,3.472,3.46,,,,
692,11/28/2011,19:50:20,4.86821E+13,3.472,3.46,,,,
693,11/28/2011,19:50:40,4.86821E+13,3.472,3.46,,,,
694,11/28/2011,19:51:00,4.86903E+13,3.472,3.46,,,,
695,11/28/2011,19:51:20,4.86821E+13,3.472,3.46,,,,
696,11/28/2011,19:51:40,4.86826E+13,3.578,3.46,,,,
697,11/28/2011,19:52:00,4.86826E+13,3.578,3.46,,,,
698,11/28/2011,19:52:20,4.86826E+13,3.578,3.46,,,,
699,11/28/2011,19:52:40,4.86908E+13,3.578,3.46,,,,
700,11/28/2011,19:53:00,4.86831E+13,3.683,3.46,,,,
701,11/28/2011,19:53:20,4.86913E+13,3.683,3.46,,,,
702,11/28/2011,19:53:40,4.86831E+13,3.683,3.46,,,,
703,11/28/2011,19:54:00,4.86831E+13,3.683,3.46,,,,
704,11/28/2011,19:54:20,4.86754E+13,3.788,3.46,,,,
705,11/28/2011,19:54:40,4.86836E+13,3.788,3.46,,,,
706,11/28/2011,19:55:00,4.86754E+13,3.788,3.46,,,,
707,11/28/2011,19:55:20,4.86842E+13,3.893,3.46,,,,
708,11/28/2011,19:55:40,4.86842E+13,3.893,3.46,,,,
709,11/28/2011,19:56:00,4.86842E+13,3.893,3.46,,,,
710,11/28/2011,19:56:20,4.86842E+13,3.893,3.46,,,,
711,11/28/2011,19:56:40,4.86847E+13,3.998,3.46,,,,
712,11/28/2011,19:57:00,4.86765E+13,3.998,3.46,,,,
713,11/28/2011,19:57:20,4.86765E+13,3.998,3.46,,,,
714,11/28/2011,19:57:40,4.8677E+13,4.102,3.46,,,,
715,11/28/2011,19:58:00,4.86852E+13,4.102,3.46,,,,
716,11/28/2011,19:58:20,4.86688E+13,4.102,3.46,,,,
717,11/28/2011,19:58:40,4.86775E+13,4.207,3.48,,,,
718,11/28/2011,19:59:00,4.86857E+13,4.207,3.48,,,,
719,11/28/2011,19:59:20,4.86775E+13,4.207,3.48,,,,
720,11/28/2011,19:59:40,4.8678E+13,4.311,3.48,,,,
721,11/28/2011,20:00:00,4.8678E+13,4.311,3.48,,,,
722,11/28/2011,20:00:20,4.8678E+13,4.311,3.48,,,,
723,11/28/2011,20:00:40,4.86703E+13,4.415,3.48,,,,
724,11/28/2011,20:01:00,4.86703E+13,4.415,3.48,,,,
725,11/28/2011,20:01:20,4.8679E+13,4.519,3.48,,,,
726,11/28/2011,20:01:40,4.86709E+13,4.519,3.48,,,,
727,11/28/2011,20:02:00,4.86709E+13,4.519,3.48,,,,
728,11/28/2011,20:02:20,4.86632E+13,4.623,3.48,,,,
729,11/28/2011,20:02:40,4.8655E+13,4.623,3.48,,,,
730,11/28/2011,20:03:00,4.86637E+13,4.727,3.48,,,,
731,11/28/2011,20:03:20,4.86637E+13,4.727,3.48,,,,
732,11/28/2011,20:03:40,4.86555E+13,4.727,3.48,,,,
733,11/28/2011,20:04:00,4.8656E+13,4.831,3.46,,,,
734,11/28/2011,20:04:20,4.86642E+13,4.831,3.46,,,,
735,11/28/2011,20:04:40,4.86647E+13,4.934,3.46,,,,
736,11/28/2011,20:05:00,4.86565E+13,4.934,3.46,,,,
737,11/28/2011,20:05:20,4.86565E+13,4.934,3.46,,,,
738,11/28/2011,20:05:40,4.8657E+13,5.037,3.46,,,,
739,11/28/2011,20:06:00,4.8657E+13,5.037,3.46,,,,
740,11/28/2011,20:06:20,4.86657E+13,5.141,3.46,,,,
741,11/28/2011,20:06:40,4.86575E+13,5.141,3.46,,,,
742,11/28/2011,20:07:00,4.8658E+13,5.244,3.46,,,,
743,11/28/2011,20:07:20,4.8658E+13,5.244,3.46,,,,
744,11/28/2011,20:07:40,4.8658E+13,5.244,3.46,,,,
745,11/28/2011,20:08:00,4.86667E+13,5.347,3.46,,,,
746,11/28/2011,20:08:20,4.86667E+13,5.347,3.46,,,,
747,11/28/2011,20:08:40,4.86509E+13,5.45,3.46,,,,
748,11/28/2011,20:09:00,4.86509E+13,5.45,3.46,,,,
749,11/28/2011,20:09:20,4.86595E+13,5.552,3.46,,,,
750,11/28/2011,20:09:40,4.86595E+13,5.552,3.46,,,,
751,11/28/2011,20:10:00,4.86519E+13,5.655,3.46,,,,
752,11/28/2011,20:10:20,4.86519E+13,5.655,3.46,,,,
753,11/28/2011,20:10:40,4.86524E+13,5.757,3.46,,,,
754,11/28/2011,20:11:00,4.86524E+13,5.757,3.46,,,,
755,11/28/2011,20:11:20,4.86606E+13,5.757,3.46,,,,
756,11/28/2011,20:11:40,4.86529E+13,5.86,3.46,,,,
757,11/28/2011,20:12:00,4.86529E+13,5.86,3.46,,,,
758,11/28/2011,20:12:20,4.86534E+13,5.962,3.46,,,,
759,11/28/2011,20:12:40,4.86452E+13,5.962,3.46,,,,
760,11/28/2011,20:13:00,4.86457E+13,6.064,3.46,,,,
761,11/28/2011,20:13:20,4.86457E+13,6.064,3.46,,,,
762,11/28/2011,20:13:40,4.86298E+13,6.166,3.46,,,,
763,11/28/2011,20:14:00,4.86298E+13,6.166,3.46,,,,
764,11/28/2011,20:14:20,4.86385E+13,6.268,3.46,,,,
765,11/28/2011,20:14:40,4.86385E+13,6.268,3.46,,,,
766,11/28/2011,20:15:00,4.8639E+13,6.37,3.46,,,,
767,11/28/2011,20:15:20,4.8639E+13,6.37,3.46,,,,
768,11/28/2011,20:15:40,4.86395E+13,6.471,3.46,,,,
769,11/28/2011,20:16:00,4.86313E+13,6.471,3.46,,,,
770,11/28/2011,20:16:20,4.864E+13,6.573,3.46,,,,
771,11/28/2011,20:16:40,4.864E+13,6.573,3.46,,,,
772,11/28/2011,20:17:00,4.86323E+13,6.674,3.46,,,,
773,11/28/2011,20:17:20,4.86241E+13,6.674,3.46,,,,
774,11/28/2011,20:17:40,4.86246E+13,6.775,3.46,,,,
775,11/28/2011,20:18:00,4.86246E+13,6.775,3.46,,,,
776,11/28/2011,20:18:20,4.86333E+13,6.877,3.46,,,,
777,11/28/2011,20:18:40,4.86251E+13,6.877,3.46,,,,
778,11/28/2011,20:19:00,4.86338E+13,6.978,3.46,,,,
779,11/28/2011,20:19:20,4.86256E+13,6.978,3.46,,,,
780,11/28/2011,20:19:40,4.86261E+13,7.079,3.46,,,,
781,11/28/2011,20:20:00,4.86261E+13,7.079,3.46,,,,
782,11/28/2011,20:20:20,4.86184E+13,7.179,3.46,,,,
783,11/28/2011,20:20:40,4.86102E+13,7.179,3.46,,,,
784,11/28/2011,20:21:00,4.86189E+13,7.28,3.46,,,,
785,11/28/2011,20:21:20,4.86189E+13,7.28,3.46,,,,
786,11/28/2011,20:21:40,4.86194E+13,7.381,3.46,,,,
787,11/28/2011,20:22:00,4.86194E+13,7.381,3.46,,,,
