"Plot Title: RSAWI20170518"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 1126761, SEN S/N: 1126761)","Temp, °C (LGR S/N: 1126761, SEN S/N: 1126761)","Coupler Detached (LGR S/N: 1126761)","End Of File (LGR S/N: 1126761)"
313,05/18/17 11:35:12 AM,76676,10.357,,
314,05/18/17 11:35:13 AM,76641,10.259,,
315,05/18/17 11:35:14 AM,76589,10.161,,
316,05/18/17 11:35:15 AM,76569,10.063,,
317,05/18/17 11:35:16 AM,76666,9.965,,
318,05/18/17 11:35:17 AM,76633,9.965,,
319,05/18/17 11:35:18 AM,76600,9.965,,
320,05/18/17 11:35:19 AM,76550,9.965,,
321,05/18/17 11:35:20 AM,76548,9.866,,
322,05/18/17 11:35:21 AM,76581,9.866,,
323,05/18/17 11:35:22 AM,76633,9.965,,
324,05/18/17 11:35:23 AM,76680,9.866,,
325,05/18/17 11:35:24 AM,76647,9.866,,
326,05/18/17 11:35:25 AM,76628,9.768,,
327,05/18/17 11:35:26 AM,76609,9.669,,
328,05/18/17 11:35:27 AM,76587,9.472,,
329,05/18/17 11:35:28 AM,76568,9.373,,
330,05/18/17 11:35:29 AM,76601,9.373,,
331,05/18/17 11:35:30 AM,76634,9.373,,
332,05/18/17 11:35:31 AM,76697,9.275,,
333,05/18/17 11:35:32 AM,76695,9.176,,
334,05/18/17 11:35:33 AM,76662,9.176,,
335,05/18/17 11:35:34 AM,76648,9.275,,
336,05/18/17 11:35:35 AM,76585,9.373,,
337,05/18/17 11:35:36 AM,76571,9.472,,
338,05/18/17 11:35:37 AM,76524,9.571,,
339,05/18/17 11:35:38 AM,76477,9.669,,
340,05/18/17 11:35:39 AM,76394,9.669,,
341,05/18/17 11:35:40 AM,74890,12.110,,
342,05/18/17 11:35:41 AM,76393,10.259,,
343,05/18/17 11:35:42 AM,76459,10.259,,
344,05/18/17 11:35:43 AM,76410,10.259,,
345,05/18/17 11:35:44 AM,76344,10.259,,
346,05/18/17 11:35:45 AM,76393,10.259,,
347,05/18/17 11:35:46 AM,76476,10.259,,
348,05/18/17 11:35:47 AM,76509,10.259,,
349,05/18/17 11:35:48 AM,76509,10.259,,
350,05/18/17 11:35:49 AM,76459,10.259,,
351,05/18/17 11:35:50 AM,76509,10.259,,
352,05/18/17 11:35:51 AM,76492,10.259,,
353,05/18/17 11:35:52 AM,76476,10.259,,
354,05/18/17 11:35:53 AM,76457,10.161,,
355,05/18/17 11:35:54 AM,76435,9.965,,
356,05/18/17 11:35:55 AM,76463,9.768,,
357,05/18/17 11:35:56 AM,76460,9.669,,
358,05/18/17 11:35:57 AM,76444,9.669,,
359,05/18/17 11:35:58 AM,76397,9.768,,
360,05/18/17 11:35:59 AM,76399,9.866,,
361,05/18/17 11:36:00 AM,76369,9.965,,
362,05/18/17 11:36:01 AM,76635,10.063,,
