,Dis Oxygen Sat.DOsat@HistoryGroveCreek,Dis Oxygen Sat.DOsat@HistoryGroveCreek,Dis Oxygen Sat.DOsat@HistoryGroveCreek,Dis Oxygen Sat.DOsat@HistoryGroveCreek,O2 (Dis).DO@HistoryGroveCreek,O2 (Dis).DO@HistoryGroveCreek,O2 (Dis).DO@HistoryGroveCreek,O2 (Dis).DO@HistoryGroveCreek,PH Voltage.pH_1@HistoryGroveCreek,PH Voltage.pH_1@HistoryGroveCreek,PH Voltage.pH_1@HistoryGroveCreek,PH Voltage.pH_1@HistoryGroveCreek,pH.pH@HistoryGroveCreek,pH.pH@HistoryGroveCreek,pH.pH@HistoryGroveCreek,pH.pH@HistoryGroveCreek,Sp Cond.SpCond@HistoryGroveCreek,Sp Cond.SpCond@HistoryGroveCreek,Sp Cond.SpCond@HistoryGroveCreek,Sp Cond.SpCond@HistoryGroveCreek,Turbidity.Turbidity@HistoryGroveCreek,Turbidity.Turbidity@HistoryGroveCreek,Turbidity.Turbidity@HistoryGroveCreek,Turbidity.Turbidity@HistoryGroveCreek,Water Temp.Temp@HistoryGroveCreek,Water Temp.Temp@HistoryGroveCreek,Water Temp.Temp@HistoryGroveCreek,Water Temp.Temp@HistoryGroveCreek
mm/dd/yyyy HH:MM:SS,%,,,,mg/l,,,,mV,,,,pH,,,,µS/cm,,,,NTU,,,,°C,,,
Date-Time,Value,Grade,Approval,Interpolation Code,Value,Grade,Approval,Interpolation Code,Value,Grade,Approval,Interpolation Code,Value,Grade,Approval,Interpolation Code,Value,Grade,Approval,Interpolation Code,Value,Grade,Approval,Interpolation Code,Value,Grade,Approval,Interpolation Code
08/02/2012 15:00:40,92.7,,,1,8.59,,,1,-59.8,,,1,7.27,,,1,54,,,1,4.8,,,1,19.07,,,1
08/02/2012 15:15:40,92.3,,,1,8.58,,,1,-55.2,,,1,7.19,,,1,52,,,1,4.9,,,1,18.89,,,1
08/02/2012 15:30:40,92,,,1,8.58,,,1,-52.1,,,1,7.13,,,1,51,,,1,4.7,,,1,18.73,,,1
08/02/2012 15:45:40,91.1,,,1,8.56,,,1,-47.6,,,1,7.05,,,1,48,,,1,4.8,,,1,18.37,,,1
08/02/2012 16:00:40,90.8,,,1,8.55,,,1,-46.2,,,1,7.02,,,1,45,,,1,4.9,,,1,18.26,,,1
08/02/2012 16:15:40,90.4,,,1,8.53,,,1,-45.8,,,1,7.02,,,1,43,,,1,4.7,,,1,18.16,,,1
08/02/2012 16:30:40,90.4,,,1,8.54,,,1,-46.1,,,1,7.02,,,1,43,,,1,4.7,,,1,18.1,,,1
08/02/2012 16:45:40,89.8,,,1,8.5,,,1,-46.9,,,1,7.04,,,1,42,,,1,4.8,,,1,18.02,,,1
08/02/2012 17:00:40,88.7,,,1,8.42,,,1,-46.1,,,1,7.02,,,1,41,,,1,4.8,,,1,17.88,,,1
08/02/2012 17:15:40,87.7,,,1,8.35,,,1,-45.1,,,1,7,,,1,41,,,1,4.5,,,1,17.73,,,1
08/02/2012 17:30:40,87.1,,,1,8.31,,,1,-44.4,,,1,6.99,,,1,41,,,1,5.3,,,1,17.59,,,1
08/02/2012 17:45:40,86.6,,,1,8.3,,,1,-43.6,,,1,6.98,,,1,41,,,1,4.8,,,1,17.42,,,1
08/02/2012 18:00:40,85.9,,,1,8.25,,,1,-43.3,,,1,6.97,,,1,41,,,1,4.7,,,1,17.27,,,1
08/02/2012 18:15:40,85.3,,,1,8.22,,,1,-43.3,,,1,6.97,,,1,41,,,1,4.8,,,1,17.12,,,1
08/02/2012 18:30:40,84.7,,,1,8.19,,,1,-42.7,,,1,6.96,,,1,41,,,1,4.8,,,1,16.96,,,1
08/02/2012 18:45:40,84.4,,,1,8.19,,,1,-43,,,1,6.97,,,1,41,,,1,4.6,,,1,16.8,,,1
08/02/2012 19:00:40,84,,,1,8.18,,,1,-42.7,,,1,6.96,,,1,40,,,1,4.6,,,1,16.64,,,1
08/02/2012 19:15:40,83.6,,,1,8.17,,,1,-42.4,,,1,6.95,,,1,40,,,1,4.6,,,1,16.48,,,1
08/02/2012 19:30:40,83.1,,,1,8.15,,,1,-42.1,,,1,6.95,,,1,40,,,1,4.5,,,1,16.31,,,1
08/02/2012 19:45:40,82.9,,,1,8.16,,,1,-41.7,,,1,6.94,,,1,40,,,1,4.4,,,1,16.14,,,1
08/02/2012 20:00:40,82.4,,,1,8.14,,,1,-41.5,,,1,6.94,,,1,40,,,1,4.7,,,1,15.97,,,1
08/02/2012 20:15:40,82.3,,,1,8.16,,,1,-41.4,,,1,6.94,,,1,41,,,1,4.6,,,1,15.81,,,1
08/02/2012 20:30:40,82.1,,,1,8.17,,,1,-41.4,,,1,6.94,,,1,41,,,1,4.7,,,1,15.66,,,1
08/02/2012 20:45:40,81.9,,,1,8.17,,,1,-41.9,,,1,6.95,,,1,41,,,1,4.6,,,1,15.52,,,1
08/02/2012 21:00:40,81.6,,,1,8.16,,,1,-42.5,,,1,6.96,,,1,41,,,1,4.8,,,1,15.43,,,1
08/02/2012 21:15:40,81.7,,,1,8.18,,,1,-42.2,,,1,6.95,,,1,42,,,1,4.7,,,1,15.37,,,1
08/02/2012 21:30:40,81.8,,,1,8.19,,,1,-43,,,1,6.97,,,1,43,,,1,4.7,,,1,15.32,,,1
08/02/2012 21:45:40,81.7,,,1,8.19,,,1,-43.8,,,1,6.98,,,1,43,,,1,4.7,,,1,15.29,,,1
08/02/2012 22:00:40,81.7,,,1,8.19,,,1,-44.1,,,1,6.99,,,1,43,,,1,4.8,,,1,15.27,,,1
08/02/2012 22:15:40,81.8,,,1,8.2,,,1,-44.3,,,1,6.99,,,1,44,,,1,5.4,,,1,15.25,,,1
08/02/2012 22:30:40,81.4,,,1,8.18,,,1,-44.7,,,1,7,,,1,46,,,1,5.6,,,1,15.18,,,1
08/02/2012 22:45:40,81.6,,,1,8.21,,,1,-45,,,1,7,,,1,50,,,1,5.4,,,1,15.09,,,1
08/02/2012 23:00:40,81.6,,,1,8.23,,,1,-44.7,,,1,7,,,1,53,,,1,5.1,,,1,15,,,1
08/02/2012 23:15:40,81.7,,,1,8.26,,,1,-44.7,,,1,7,,,1,54,,,1,5.1,,,1,14.91,,,1
08/02/2012 23:30:40,81.7,,,1,8.27,,,1,-44.7,,,1,7,,,1,55,,,1,5,,,1,14.82,,,1
08/02/2012 23:45:40,80.8,,,1,8.19,,,1,-45,,,1,7,,,1,55,,,1,5.6,,,1,14.74,,,1
08/03/2012 00:00:40,81.9,,,1,8.32,,,1,-44.7,,,1,7,,,1,57,,,1,6,,,1,14.64,,,1
08/03/2012 00:15:40,81.7,,,1,8.32,,,1,-44.7,,,1,7,,,1,60,,,1,8.4,,,1,14.54,,,1
08/03/2012 00:30:40,81.6,,,1,8.33,,,1,-43.5,,,1,6.97,,,1,61,,,1,9,,,1,14.43,,,1
08/03/2012 00:45:40,81.9,,,1,8.37,,,1,-43.4,,,1,6.97,,,1,62,,,1,7.7,,,1,14.35,,,1
08/03/2012 01:00:40,82.1,,,1,8.41,,,1,-44.3,,,1,6.99,,,1,62,,,1,6.5,,,1,14.28,,,1
08/03/2012 01:15:40,81.2,,,1,8.33,,,1,-44.3,,,1,6.99,,,1,62,,,1,6.3,,,1,14.21,,,1
08/03/2012 01:30:40,82.4,,,1,8.46,,,1,-44.4,,,1,6.99,,,1,62,,,1,6,,,1,14.15,,,1
08/03/2012 01:45:40,82.5,,,1,8.49,,,1,-44.4,,,1,6.99,,,1,62,,,1,5.8,,,1,14.07,,,1
08/03/2012 02:00:40,82.6,,,1,8.51,,,1,-44.7,,,1,7,,,1,61,,,1,5.9,,,1,13.99,,,1
08/03/2012 02:15:40,82.9,,,1,8.56,,,1,-44.5,,,1,6.99,,,1,61,,,1,5.9,,,1,13.9,,,1
08/03/2012 02:30:40,83.1,,,1,8.59,,,1,-44.1,,,1,6.99,,,1,61,,,1,6.1,,,1,13.81,,,1
08/03/2012 02:45:40,83.3,,,1,8.63,,,1,-43.8,,,1,6.98,,,1,60,,,1,5.9,,,1,13.71,,,1
08/03/2012 03:00:40,83.4,,,1,8.67,,,1,-43.8,,,1,6.98,,,1,60,,,1,5.4,,,1,13.63,,,1
08/03/2012 03:15:40,83.6,,,1,8.7,,,1,-44.2,,,1,6.99,,,1,60,,,1,5.7,,,1,13.58,,,1
08/03/2012 03:30:40,83.8,,,1,8.72,,,1,-44.4,,,1,6.99,,,1,60,,,1,5.7,,,1,13.52,,,1
08/03/2012 03:45:40,83.6,,,1,8.72,,,1,-44.1,,,1,6.98,,,1,60,,,1,5.3,,,1,13.46,,,1
08/03/2012 04:00:40,84.1,,,1,8.78,,,1,-43.9,,,1,6.98,,,1,60,,,1,7.2,,,1,13.4,,,1
08/03/2012 04:15:40,84.5,,,1,8.83,,,1,-44.4,,,1,6.99,,,1,60,,,1,5.8,,,1,13.33,,,1
08/03/2012 04:30:40,84.6,,,1,8.86,,,1,-44.4,,,1,6.99,,,1,60,,,1,5.1,,,1,13.27,,,1
08/03/2012 04:45:40,84.9,,,1,8.9,,,1,-43.9,,,1,6.98,,,1,60,,,1,5.6,,,1,13.19,,,1
08/03/2012 05:00:40,85,,,1,8.93,,,1,-43.7,,,1,6.98,,,1,60,,,1,5.6,,,1,13.1,,,1
08/03/2012 05:15:40,85.2,,,1,8.98,,,1,-43.5,,,1,6.97,,,1,60,,,1,5.6,,,1,13.01,,,1
08/03/2012 05:30:40,85.8,,,1,9.05,,,1,-43.4,,,1,6.97,,,1,59,,,1,5.5,,,1,12.94,,,1
08/03/2012 05:45:40,85.8,,,1,9.06,,,1,-43,,,1,6.97,,,1,59,,,1,5.5,,,1,12.89,,,1
08/03/2012 06:00:40,86,,,1,9.09,,,1,-43.2,,,1,6.97,,,1,59,,,1,5.3,,,1,12.85,,,1
08/03/2012 06:15:40,86.1,,,1,9.11,,,1,-43.2,,,1,6.97,,,1,59,,,1,5.3,,,1,12.8,,,1
08/03/2012 06:30:40,86.5,,,1,9.17,,,1,-43,,,1,6.97,,,1,59,,,1,5.4,,,1,12.74,,,1
08/03/2012 06:45:40,86.6,,,1,9.19,,,1,-43,,,1,6.97,,,1,59,,,1,5.3,,,1,12.67,,,1
08/03/2012 07:00:40,86.6,,,1,9.21,,,1,-43.5,,,1,6.97,,,1,59,,,1,5.3,,,1,12.61,,,1
08/03/2012 07:15:40,87.2,,,1,9.28,,,1,-43.2,,,1,6.97,,,1,59,,,1,5.3,,,1,12.57,,,1
08/03/2012 07:30:40,87.3,,,1,9.3,,,1,-43.4,,,1,6.97,,,1,59,,,1,5.1,,,1,12.53,,,1
08/03/2012 07:45:40,87.5,,,1,9.32,,,1,-44,,,1,6.98,,,1,59,,,1,5,,,1,12.52,,,1
08/03/2012 08:00:40,87.5,,,1,9.31,,,1,-44.4,,,1,6.99,,,1,59,,,1,4.8,,,1,12.54,,,1
08/03/2012 08:15:40,88.2,,,1,9.38,,,1,-45,,,1,7,,,1,59,,,1,4.8,,,1,12.58,,,1
08/03/2012 08:30:40,88.7,,,1,9.43,,,1,-45.8,,,1,7.02,,,1,58,,,1,5,,,1,12.63,,,1
08/03/2012 08:45:40,89.5,,,1,9.49,,,1,-46.6,,,1,7.03,,,1,58,,,1,4.9,,,1,12.75,,,1
08/03/2012 09:00:40,90.1,,,1,9.52,,,1,-47.7,,,1,7.05,,,1,58,,,1,4.9,,,1,12.88,,,1
08/03/2012 09:15:40,90.8,,,1,9.56,,,1,-49.4,,,1,7.08,,,1,59,,,1,4.8,,,1,13.04,,,1
08/03/2012 09:30:40,90.7,,,1,9.55,,,1,-49.4,,,1,7.08,,,1,59,,,1,4.8,,,1,13.05,,,1
08/03/2012 09:45:40,91.1,,,1,9.57,,,1,-49.3,,,1,7.08,,,1,59,,,1,4.7,,,1,13.17,,,1
08/03/2012 10:00:40,92,,,1,9.6,,,1,-50.4,,,1,7.1,,,1,59,,,1,4.8,,,1,13.4,,,1
08/03/2012 10:15:40,93,,,1,9.62,,,1,-53.8,,,1,7.16,,,1,58,,,1,4.8,,,1,13.84,,,1
08/03/2012 10:30:40,94.4,,,1,9.68,,,1,-56.8,,,1,7.22,,,1,58,,,1,5,,,1,14.25,,,1
08/03/2012 10:45:40,96,,,1,9.73,,,1,-59.6,,,1,7.27,,,1,58,,,1,5,,,1,14.79,,,1
08/03/2012 11:00:40,97,,,1,9.79,,,1,-60.4,,,1,7.28,,,1,58,,,1,4.8,,,1,14.98,,,1
08/03/2012 11:15:40,97.1,,,1,9.79,,,1,-55.4,,,1,7.19,,,1,58,,,1,6.6,,,1,15.01,,,1
08/03/2012 11:30:40,97.8,,,1,9.7,,,1,-61.9,,,1,7.31,,,1,58,,,1,5,,,1,15.76,,,1
08/03/2012 11:45:40,97.5,,,1,9.57,,,1,-65.1,,,1,7.37,,,1,58,,,1,5.1,,,1,16.29,,,1
08/03/2012 12:00:40,97.2,,,1,9.53,,,1,-61.5,,,1,7.3,,,1,58,,,1,5,,,1,16.33,,,1
08/03/2012 12:15:40,96.7,,,1,9.45,,,1,-60.2,,,1,7.28,,,1,58,,,1,5,,,1,16.5,,,1
08/03/2012 12:30:40,95.9,,,1,9.4,,,1,-57,,,1,7.22,,,1,58,,,1,4.7,,,1,16.31,,,1
08/03/2012 12:45:40,96.2,,,1,9.42,,,1,-53.2,,,1,7.15,,,1,58,,,1,4.8,,,1,16.33,,,1
08/03/2012 13:00:40,96.5,,,1,9.41,,,1,-56,,,1,7.2,,,1,58,,,1,4.8,,,1,16.56,,,1
08/03/2012 13:15:40,96.1,,,1,9.34,,,1,-57,,,1,7.22,,,1,58,,,1,6.1,,,1,16.71,,,1
08/03/2012 13:30:40,95.7,,,1,9.32,,,1,-53.5,,,1,7.16,,,1,58,,,1,5.7,,,1,16.64,,,1
08/03/2012 13:45:40,95.5,,,1,9.3,,,1,-53.8,,,1,7.16,,,1,58,,,1,5.1,,,1,16.65,,,1
08/03/2012 14:00:40,96.4,,,1,9.3,,,1,-56.6,,,1,7.21,,,1,58,,,1,5.3,,,1,17.08,,,1
08/03/2012 14:15:40,95.3,,,1,9.23,,,1,-55.1,,,1,7.19,,,1,58,,,1,5.3,,,1,16.88,,,1
08/03/2012 14:30:40,95,,,1,9.22,,,1,-52.4,,,1,7.14,,,1,58,,,1,5.1,,,1,16.82,,,1
08/03/2012 14:45:40,94.6,,,1,9.2,,,1,-50,,,1,7.09,,,1,58,,,1,5.1,,,1,16.7,,,1
08/03/2012 15:00:40,94.5,,,1,9.21,,,1,-48.8,,,1,7.07,,,1,59,,,1,5,,,1,16.6,,,1
08/03/2012 15:15:40,94,,,1,9.19,,,1,-48.3,,,1,7.06,,,1,59,,,1,4.8,,,1,16.47,,,1
08/03/2012 15:30:40,93.6,,,1,9.17,,,1,-46.8,,,1,7.03,,,1,59,,,1,4.7,,,1,16.37,,,1
08/03/2012 15:45:40,92.8,,,1,9.12,,,1,-46.3,,,1,7.02,,,1,59,,,1,6.4,,,1,16.23,,,1
08/03/2012 16:00:40,91.9,,,1,9.06,,,1,-45.6,,,1,7.01,,,1,59,,,1,9.7,,,1,16.06,,,1
08/03/2012 16:15:40,91.5,,,1,9.04,,,1,-45.5,,,1,7.01,,,1,59,,,1,6.5,,,1,15.96,,,1
08/03/2012 16:30:40,91.7,,,1,9.06,,,1,-46.9,,,1,7.04,,,1,59,,,1,5.5,,,1,15.96,,,1
08/03/2012 16:45:40,91.4,,,1,9.03,,,1,-48,,,1,7.06,,,1,59,,,1,5.3,,,1,15.96,,,1
08/03/2012 17:00:40,90.9,,,1,8.98,,,1,-48.8,,,1,7.07,,,1,59,,,1,5.1,,,1,15.95,,,1
08/03/2012 17:15:40,90.3,,,1,8.92,,,1,-49.1,,,1,7.08,,,1,59,,,1,4.9,,,1,15.95,,,1
08/03/2012 17:30:40,89.8,,,1,8.87,,,1,-49,,,1,7.07,,,1,59,,,1,5.1,,,1,15.92,,,1
08/03/2012 17:45:40,89.4,,,1,8.84,,,1,-48.9,,,1,7.07,,,1,60,,,1,4.8,,,1,15.89,,,1
08/03/2012 18:00:40,89.3,,,1,8.85,,,1,-48.8,,,1,7.07,,,1,60,,,1,4.9,,,1,15.84,,,1
08/03/2012 18:15:40,89,,,1,8.83,,,1,-48.8,,,1,7.07,,,1,60,,,1,4.8,,,1,15.76,,,1
08/03/2012 18:30:40,88.6,,,1,8.81,,,1,-47.8,,,1,7.05,,,1,60,,,1,4.8,,,1,15.65,,,1
08/03/2012 18:45:40,87.8,,,1,8.76,,,1,-46.9,,,1,7.04,,,1,60,,,1,4.8,,,1,15.52,,,1
08/03/2012 19:00:40,87.3,,,1,8.73,,,1,-46.2,,,1,7.02,,,1,60,,,1,4.8,,,1,15.4,,,1
08/03/2012 19:15:40,86.9,,,1,8.71,,,1,-45.5,,,1,7.01,,,1,60,,,1,5,,,1,15.25,,,1
08/03/2012 19:30:40,86.6,,,1,8.72,,,1,-44.6,,,1,6.99,,,1,60,,,1,5,,,1,15.08,,,1
08/03/2012 19:45:40,86.5,,,1,8.74,,,1,-44.1,,,1,6.99,,,1,60,,,1,5,,,1,14.93,,,1
08/03/2012 20:00:40,85.4,,,1,8.65,,,1,-43.7,,,1,6.98,,,1,60,,,1,4.8,,,1,14.8,,,1
08/03/2012 20:15:40,85.9,,,1,8.72,,,1,-43.7,,,1,6.98,,,1,60,,,1,4.9,,,1,14.67,,,1
08/03/2012 20:30:40,85.8,,,1,8.74,,,1,-43.8,,,1,6.98,,,1,60,,,1,5,,,1,14.54,,,1
08/03/2012 20:45:40,85.6,,,1,8.73,,,1,-43.7,,,1,6.98,,,1,60,,,1,5.1,,,1,14.45,,,1
08/03/2012 21:00:40,85.3,,,1,8.72,,,1,-44.2,,,1,6.99,,,1,60,,,1,5,,,1,14.37,,,1
08/03/2012 21:15:40,85.6,,,1,8.76,,,1,-43.6,,,1,6.98,,,1,60,,,1,5,,,1,14.3,,,1
08/03/2012 21:30:40,84.9,,,1,8.71,,,1,-44.1,,,1,6.98,,,1,60,,,1,6.2,,,1,14.22,,,1
08/03/2012 21:45:40,85.4,,,1,8.77,,,1,-44.4,,,1,6.99,,,1,60,,,1,5.3,,,1,14.16,,,1
08/03/2012 22:00:40,85.5,,,1,8.79,,,1,-44.3,,,1,6.99,,,1,60,,,1,5.1,,,1,14.09,,,1
08/03/2012 22:15:40,85.3,,,1,8.79,,,1,-44,,,1,6.98,,,1,60,,,1,5.2,,,1,14.02,,,1
08/03/2012 22:30:40,84.7,,,1,8.74,,,1,-43.5,,,1,6.98,,,1,60,,,1,5.4,,,1,13.94,,,1
08/03/2012 22:45:40,85.4,,,1,8.83,,,1,-43.4,,,1,6.97,,,1,60,,,1,5.4,,,1,13.85,,,1
08/03/2012 23:00:40,85.4,,,1,8.85,,,1,-42.6,,,1,6.96,,,1,60,,,1,5.1,,,1,13.72,,,1
08/03/2012 23:15:40,85.4,,,1,8.88,,,1,-41.9,,,1,6.94,,,1,60,,,1,5.3,,,1,13.59,,,1
08/03/2012 23:30:40,85.4,,,1,8.91,,,1,-42.2,,,1,6.95,,,1,60,,,1,5.3,,,1,13.45,,,1
08/03/2012 23:45:40,85.5,,,1,8.95,,,1,-41.8,,,1,6.94,,,1,60,,,1,5.5,,,1,13.33,,,1
08/04/2012 00:00:40,85.5,,,1,8.97,,,1,-41.9,,,1,6.94,,,1,60,,,1,5.3,,,1,13.21,,,1
08/04/2012 00:15:40,85.6,,,1,9,,,1,-41.9,,,1,6.95,,,1,59,,,1,5.1,,,1,13.09,,,1
08/04/2012 00:30:40,85.4,,,1,9,,,1,-41.9,,,1,6.94,,,1,59,,,1,5.3,,,1,12.98,,,1
08/04/2012 00:45:40,85.5,,,1,9.03,,,1,-42.1,,,1,6.95,,,1,59,,,1,5.3,,,1,12.88,,,1
08/04/2012 01:00:40,85.4,,,1,9.04,,,1,-41.8,,,1,6.94,,,1,59,,,1,5.5,,,1,12.78,,,1
08/04/2012 01:15:40,85.5,,,1,9.07,,,1,-41.9,,,1,6.94,,,1,59,,,1,5.3,,,1,12.69,,,1
08/04/2012 01:30:40,85.6,,,1,9.1,,,1,-41.9,,,1,6.95,,,1,59,,,1,5.4,,,1,12.6,,,1
08/04/2012 01:45:40,85.6,,,1,9.12,,,1,-41.7,,,1,6.94,,,1,59,,,1,5.1,,,1,12.51,,,1
08/04/2012 02:00:40,85.7,,,1,9.15,,,1,-41.9,,,1,6.94,,,1,59,,,1,5.1,,,1,12.41,,,1
08/04/2012 02:15:40,85.8,,,1,9.18,,,1,-42.3,,,1,6.95,,,1,59,,,1,5,,,1,12.33,,,1
08/04/2012 02:30:40,85.9,,,1,9.2,,,1,-41.6,,,1,6.94,,,1,59,,,1,5.1,,,1,12.24,,,1
08/04/2012 02:45:40,85.9,,,1,9.23,,,1,-41.8,,,1,6.94,,,1,59,,,1,5,,,1,12.16,,,1
08/04/2012 03:00:40,86.1,,,1,9.26,,,1,-41.5,,,1,6.94,,,1,59,,,1,4.7,,,1,12.08,,,1
08/04/2012 03:15:40,86.2,,,1,9.29,,,1,-41.6,,,1,6.94,,,1,59,,,1,4.9,,,1,11.99,,,1
08/04/2012 03:30:40,86.3,,,1,9.32,,,1,-41.6,,,1,6.94,,,1,59,,,1,4.5,,,1,11.91,,,1
08/04/2012 03:45:40,86.5,,,1,9.36,,,1,-41.4,,,1,6.94,,,1,59,,,1,4.8,,,1,11.83,,,1
08/04/2012 04:00:40,86.6,,,1,9.39,,,1,-41.1,,,1,6.93,,,1,59,,,1,4.7,,,1,11.75,,,1
08/04/2012 04:15:40,86.7,,,1,9.41,,,1,-41.6,,,1,6.94,,,1,59,,,1,4.7,,,1,11.68,,,1
08/04/2012 04:30:40,86.9,,,1,9.45,,,1,-41.2,,,1,6.93,,,1,59,,,1,4.5,,,1,11.6,,,1
08/04/2012 04:45:40,87.1,,,1,9.48,,,1,-41.1,,,1,6.93,,,1,59,,,1,4.8,,,1,11.53,,,1
08/04/2012 05:00:40,87.1,,,1,9.5,,,1,-41.3,,,1,6.93,,,1,59,,,1,4.7,,,1,11.47,,,1
08/04/2012 05:15:40,87.3,,,1,9.54,,,1,-41.6,,,1,6.94,,,1,59,,,1,4.7,,,1,11.41,,,1
08/04/2012 05:30:40,87.6,,,1,9.58,,,1,-41.1,,,1,6.93,,,1,59,,,1,4.7,,,1,11.34,,,1
08/04/2012 05:45:40,87.8,,,1,9.62,,,1,-40.8,,,1,6.92,,,1,59,,,1,4.6,,,1,11.27,,,1
08/04/2012 06:00:40,87.9,,,1,9.64,,,1,-41.1,,,1,6.93,,,1,59,,,1,17.2,,,1,11.2,,,1
08/04/2012 06:15:40,88.1,,,1,9.68,,,1,-40.6,,,1,6.92,,,1,59,,,1,4.8,,,1,11.14,,,1
08/04/2012 06:30:40,88.3,,,1,9.71,,,1,-41.1,,,1,6.93,,,1,59,,,1,5,,,1,11.1,,,1
08/04/2012 06:45:40,88.5,,,1,9.74,,,1,-41.6,,,1,6.94,,,1,58,,,1,4.7,,,1,11.1,,,1
08/04/2012 07:00:40,88.8,,,1,9.76,,,1,-42.4,,,1,6.95,,,1,58,,,1,4.8,,,1,11.12,,,1
08/04/2012 07:15:40,89.2,,,1,9.79,,,1,-42.6,,,1,6.96,,,1,58,,,1,4.5,,,1,11.18,,,1
08/04/2012 07:30:40,89.8,,,1,9.84,,,1,-43.8,,,1,6.98,,,1,58,,,1,4.9,,,1,11.26,,,1
08/04/2012 07:45:40,90.1,,,1,9.86,,,1,-44.8,,,1,7,,,1,58,,,1,4.6,,,1,11.34,,,1
08/04/2012 08:00:40,90.5,,,1,9.87,,,1,-45.8,,,1,7.02,,,1,58,,,1,4.5,,,1,11.45,,,1
08/04/2012 08:15:40,90.9,,,1,9.89,,,1,-47,,,1,7.04,,,1,58,,,1,4.7,,,1,11.55,,,1
08/04/2012 08:30:40,91,,,1,9.89,,,1,-47.1,,,1,7.04,,,1,58,,,1,4.8,,,1,11.59,,,1
08/04/2012 08:45:40,91.7,,,1,9.94,,,1,-47.4,,,1,7.05,,,1,58,,,1,4.6,,,1,11.72,,,1
08/04/2012 09:00:40,92.2,,,1,9.97,,,1,-48,,,1,7.06,,,1,58,,,1,4.8,,,1,11.86,,,1
08/04/2012 09:15:40,92.9,,,1,10.01,,,1,-49,,,1,7.08,,,1,58,,,1,4.6,,,1,12.04,,,1
08/04/2012 09:30:40,93.4,,,1,10.03,,,1,-49.9,,,1,7.09,,,1,58,,,1,4.6,,,1,12.13,,,1
08/04/2012 09:45:40,93.6,,,1,10.04,,,1,-49.1,,,1,7.08,,,1,58,,,1,5.6,,,1,12.23,,,1
08/04/2012 10:00:40,94.3,,,1,10.05,,,1,-49.8,,,1,7.09,,,1,58,,,1,4.7,,,1,12.46,,,1
08/04/2012 10:15:40,95.6,,,1,10.1,,,1,-52.8,,,1,7.15,,,1,58,,,1,4.7,,,1,12.9,,,1
08/04/2012 10:30:40,96.6,,,1,10.12,,,1,-54.3,,,1,7.17,,,1,58,,,1,4.7,,,1,13.28,,,1
08/04/2012 10:45:40,98.2,,,1,10.16,,,1,-56.5,,,1,7.21,,,1,58,,,1,4.7,,,1,13.82,,,1
08/04/2012 11:00:40,99.7,,,1,10.2,,,1,-58.4,,,1,7.25,,,1,58,,,1,4.7,,,1,14.34,,,1
08/04/2012 11:15:40,100.4,,,1,10.1,,,1,-61.3,,,1,7.3,,,1,58,,,1,5.1,,,1,15.1,,,1
08/04/2012 11:30:40,100.4,,,1,10,,,1,-62.7,,,1,7.32,,,1,58,,,1,5.1,,,1,15.6,,,1
08/04/2012 11:45:40,100.5,,,1,9.99,,,1,-60.4,,,1,7.28,,,1,58,,,1,4.7,,,1,15.65,,,1
08/04/2012 12:00:40,99.6,,,1,10.02,,,1,-53.8,,,1,7.16,,,1,58,,,1,4.6,,,1,15.1,,,1
08/04/2012 12:15:40,99.3,,,1,10.05,,,1,-47.5,,,1,7.05,,,1,58,,,1,4.7,,,1,14.84,,,1
08/04/2012 12:30:40,99.2,,,1,10.07,,,1,-45.6,,,1,7.01,,,1,58,,,1,5.4,,,1,14.7,,,1
08/04/2012 12:45:40,99.9,,,1,10.12,,,1,-47.2,,,1,7.04,,,1,58,,,1,4.8,,,1,14.78,,,1
08/04/2012 13:00:40,99.3,,,1,10.07,,,1,-49,,,1,7.07,,,1,58,,,1,4.9,,,1,14.73,,,1
08/04/2012 13:15:40,98.8,,,1,10.02,,,1,-48.9,,,1,7.07,,,1,58,,,1,4.7,,,1,14.75,,,1
08/04/2012 13:30:40,98.2,,,1,9.96,,,1,-47.9,,,1,7.06,,,1,58,,,1,4.7,,,1,14.71,,,1
08/04/2012 13:45:40,98,,,1,9.94,,,1,-47.5,,,1,7.05,,,1,58,,,1,4.7,,,1,14.71,,,1
08/04/2012 14:00:40,98,,,1,9.94,,,1,-47.9,,,1,7.06,,,1,59,,,1,4.6,,,1,14.74,,,1
08/04/2012 14:15:40,97.9,,,1,9.91,,,1,-48.4,,,1,7.06,,,1,58,,,1,4.7,,,1,14.8,,,1
08/04/2012 14:30:40,98.5,,,1,9.9,,,1,-51.5,,,1,7.12,,,1,58,,,1,4.8,,,1,15.15,,,1
08/04/2012 14:45:40,97.6,,,1,9.81,,,1,-51.8,,,1,7.13,,,1,58,,,1,4.6,,,1,15.14,,,1
08/04/2012 15:00:40,97.1,,,1,9.76,,,1,-50.4,,,1,7.1,,,1,59,,,1,4.7,,,1,15.14,,,1
08/04/2012 15:15:40,97.2,,,1,9.77,,,1,-49.4,,,1,7.08,,,1,58,,,1,4.8,,,1,15.15,,,1
08/04/2012 15:30:40,96.5,,,1,9.71,,,1,-48.5,,,1,7.07,,,1,59,,,1,4.6,,,1,15.13,,,1
