Plot Title: Lwr Sulf 20140530-2014,,,,,,,,,,
#,"Date Time, GMT-06:00","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 1280510, SEN S/N: 1280510)","Temp, °C (LGR S/N: 1280510, SEN S/N: 1280510)","Batt, V (LGR S/N: 1280510, SEN S/N: 1280510)",Coupler Detached (LGR S/N: 1280510),Coupler Attached (LGR S/N: 1280510),Host Connected (LGR S/N: 1280510),Stopped (LGR S/N: 1280510),End Of File (LGR S/N: 1280510)
2026,6/20/2014,13:15:00,75730,11.139,3.46,,,,,
2027,6/20/2014,13:30:00,75720,11.139,3.46,,,,,
2028,6/20/2014,13:45:00,75719,11.236,3.46,,,,,
2029,6/20/2014,14:00:00,75719,11.236,3.46,,,,,
2030,6/20/2014,14:15:00,75709,11.236,3.46,,,,,
2031,6/20/2014,14:30:00,75688,11.334,3.46,,,,,
2032,6/20/2014,14:45:00,75657,11.334,3.46,,,,,
2033,6/20/2014,15:00:00,75647,11.334,3.46,,,,,
2034,6/20/2014,15:15:00,75647,11.334,3.46,,,,,
2035,6/20/2014,15:30:00,75637,11.334,3.46,,,,,
2036,6/20/2014,15:45:00,75596,11.431,3.46,,,,,
2037,6/20/2014,16:00:00,75606,11.431,3.46,,,,,
2038,6/20/2014,16:15:00,75576,11.431,3.46,,,,,
2039,6/20/2014,16:30:00,75586,11.431,3.46,,,,,
2040,6/20/2014,16:45:00,75566,11.431,3.46,,,,,
2041,6/20/2014,17:00:00,75576,11.431,3.46,,,,,
2042,6/20/2014,17:15:00,75565,11.528,3.46,,,,,
2043,6/20/2014,17:30:00,75545,11.528,3.46,,,,,
2044,6/20/2014,17:45:00,75545,11.528,3.46,,,,,
2045,6/20/2014,18:00:00,75534,11.528,3.46,,,,,
2046,6/20/2014,18:15:00,75514,11.528,3.46,,,,,
2047,6/20/2014,18:30:00,75514,11.528,3.46,,,,,
2048,6/20/2014,18:45:00,75514,11.625,3.46,,,,,
2049,6/20/2014,19:00:00,75524,11.625,3.46,,,,,
2050,6/20/2014,19:15:00,75514,11.625,3.46,,,,,
2051,6/20/2014,19:30:00,75514,11.625,3.46,,,,,
2052,6/20/2014,19:45:00,75524,11.625,3.46,,,,,
2053,6/20/2014,20:00:00,75544,11.625,3.46,,,,,
2054,6/20/2014,20:15:00,75544,11.625,3.46,,,,,
2055,6/20/2014,20:30:00,75554,11.625,3.46,,,,,
2056,6/20/2014,20:45:00,75595,11.625,3.46,,,,,
2057,6/20/2014,21:00:00,75594,11.722,3.46,,,,,
2058,6/20/2014,21:15:00,75604,11.722,3.46,,,,,
2059,6/20/2014,21:30:00,75614,11.722,3.46,,,,,
2060,6/20/2014,21:45:00,75635,11.722,3.46,,,,,
2061,6/20/2014,22:00:00,75665,11.722,3.46,,,,,
2062,6/20/2014,22:15:00,75675,11.722,3.46,,,,,
2063,6/20/2014,22:30:00,75675,11.722,3.46,,,,,
2064,6/20/2014,22:45:00,75695,11.722,3.46,,,,,
2065,6/20/2014,23:00:00,75685,11.722,3.46,,,,,
2066,6/20/2014,23:15:00,75685,11.722,3.46,,,,,
2067,6/20/2014,23:30:00,75675,11.722,3.46,,,,,
2068,6/20/2014,23:45:00,75676,11.625,3.46,,,,,
2069,6/21/2014,0:00:00,75666,11.625,3.46,,,,,
2070,6/21/2014,0:15:00,75676,11.625,3.46,,,,,
2071,6/21/2014,0:30:00,75676,11.625,3.46,,,,,
2072,6/21/2014,0:45:00,75666,11.625,3.46,,,,,
2073,6/21/2014,1:00:00,75655,11.625,3.46,,,,,
2074,6/21/2014,1:15:00,75655,11.625,3.46,,,,,
2075,6/21/2014,1:30:00,75645,11.625,3.46,,,,,
2076,6/21/2014,1:45:00,75655,11.625,3.46,,,,,
2077,6/21/2014,2:00:00,75646,11.528,3.46,,,,,
2078,6/21/2014,2:15:00,75636,11.528,3.46,,,,,
2079,6/21/2014,2:30:00,75626,11.528,3.46,,,,,
2080,6/21/2014,2:45:00,75616,11.528,3.46,,,,,
2081,6/21/2014,3:00:00,75616,11.528,3.46,,,,,
2082,6/21/2014,3:15:00,75616,11.431,3.46,,,,,
2083,6/21/2014,3:30:00,75596,11.431,3.46,,,,,
2084,6/21/2014,3:45:00,75606,11.431,3.46,,,,,
2085,6/21/2014,4:00:00,75606,11.431,3.46,,,,,
2086,6/21/2014,4:15:00,75606,11.431,3.46,,,,,
2087,6/21/2014,4:30:00,75626,11.431,3.46,,,,,
2088,6/21/2014,4:45:00,75627,11.334,3.46,,,,,
2089,6/21/2014,5:00:00,75617,11.334,3.46,,,,,
2090,6/21/2014,5:15:00,75617,11.334,3.46,,,,,
2091,6/21/2014,5:30:00,75627,11.334,3.46,,,,,
2092,6/21/2014,5:45:00,75637,11.334,3.46,,,,,
2093,6/21/2014,6:00:00,75638,11.236,3.46,,,,,
2094,6/21/2014,6:15:00,75638,11.236,3.46,,,,,
2095,6/21/2014,6:30:00,75648,11.236,3.46,,,,,
2096,6/21/2014,6:45:00,75648,11.236,3.46,,,,,
2097,6/21/2014,7:00:00,75638,11.236,3.46,,,,,
2098,6/21/2014,7:15:00,75648,11.236,3.46,,,,,
2099,6/21/2014,7:30:00,75659,11.139,3.46,,,,,
2100,6/21/2014,7:45:00,75649,11.139,3.46,,,,,
2101,6/21/2014,8:00:00,75628,11.139,3.46,,,,,
2102,6/21/2014,8:15:00,75618,11.139,3.46,,,,,
2103,6/21/2014,8:30:00,75628,11.139,3.46,,,,,
2104,6/21/2014,8:45:00,75628,11.139,3.46,,,,,
2105,6/21/2014,9:00:00,75628,11.139,3.46,,,,,
2106,6/21/2014,9:15:00,75628,11.139,3.46,,,,,
2107,6/21/2014,9:30:00,75628,11.236,3.46,,,,,
2108,6/21/2014,9:45:00,75628,11.236,3.46,,,,,
2109,6/21/2014,10:00:00,75628,11.236,3.46,,,,,
2110,6/21/2014,10:15:00,75628,11.236,3.46,,,,,
2111,6/21/2014,10:30:00,75607,11.236,3.46,,,,,
2112,6/21/2014,10:45:00,75587,11.236,3.46,,,,,
2113,6/21/2014,11:00:00,75587,11.236,3.46,,,,,
2114,6/21/2014,11:15:00,75577,11.236,3.46,,,,,
2115,6/21/2014,11:30:00,75587,11.334,3.46,,,,,
2116,6/21/2014,11:45:00,75587,11.334,3.46,,,,,
2117,6/21/2014,12:00:00,75566,11.334,3.46,,,,,
2118,6/21/2014,12:15:00,75556,11.334,3.46,,,,,
2119,6/21/2014,12:30:00,75536,11.334,3.46,,,,,
2120,6/21/2014,12:45:00,75526,11.334,3.46,,,,,
2121,6/21/2014,13:00:00,75526,11.334,3.46,,,,,
2122,6/21/2014,13:15:00,75515,11.431,3.46,,,,,
2123,6/21/2014,13:30:00,75525,11.431,3.46,,,,,
2124,6/21/2014,13:45:00,75505,11.431,3.46,,,,,
2125,6/21/2014,14:00:00,75484,11.431,3.46,,,,,
2126,6/21/2014,14:15:00,75474,11.528,3.46,,,,,
2127,6/21/2014,14:30:00,75453,11.528,3.46,,,,,
2128,6/21/2014,14:45:00,75453,11.528,3.46,,,,,
2129,6/21/2014,15:00:00,75443,11.625,3.46,,,,,
2130,6/21/2014,15:15:00,75422,11.625,3.46,,,,,
2131,6/21/2014,15:30:00,75432,11.625,3.46,,,,,
2132,6/21/2014,15:45:00,75402,11.625,3.46,,,,,
2133,6/21/2014,16:00:00,75412,11.625,3.46,,,,,
2134,6/21/2014,16:15:00,75392,11.625,3.46,,,,,
2135,6/21/2014,16:30:00,75382,11.625,3.46,,,,,
2136,6/21/2014,16:45:00,75371,11.722,3.46,,,,,
2137,6/21/2014,17:00:00,75361,11.722,3.46,,,,,
2138,6/21/2014,17:15:00,75341,11.722,3.46,,,,,
2139,6/21/2014,17:30:00,75361,11.722,3.46,,,,,
2140,6/21/2014,17:45:00,75351,11.722,3.46,,,,,
2141,6/21/2014,18:00:00,75361,11.722,3.46,,,,,
2142,6/21/2014,18:15:00,75380,11.819,3.46,,,,,
2143,6/21/2014,18:30:00,75401,11.819,3.46,,,,,
2144,6/21/2014,18:45:00,75411,11.819,3.46,,,,,
2145,6/21/2014,19:00:00,75391,11.819,3.46,,,,,
2146,6/21/2014,19:15:00,75391,11.819,3.46,,,,,
2147,6/21/2014,19:30:00,75421,11.819,3.46,,,,,
2148,6/21/2014,19:45:00,75421,11.819,3.46,,,,,
2149,6/21/2014,20:00:00,75420,11.916,3.46,,,,,
2150,6/21/2014,20:15:00,75430,11.916,3.46,,,,,
2151,6/21/2014,20:30:00,75441,11.916,3.46,,,,,
2152,6/21/2014,20:45:00,75451,11.916,3.46,,,,,
2153,6/21/2014,21:00:00,75461,11.916,3.46,,,,,
2154,6/21/2014,21:15:00,75481,11.916,3.46,,,,,
2155,6/21/2014,21:30:00,75471,11.916,3.46,,,,,
2156,6/21/2014,21:45:00,75501,11.916,3.46,,,,,
2157,6/21/2014,22:00:00,75512,11.916,3.46,,,,,
2158,6/21/2014,22:15:00,75522,11.916,3.46,,,,,
2159,6/21/2014,22:30:00,75532,11.916,3.46,,,,,
2160,6/21/2014,22:45:00,75522,11.916,3.46,,,,,
2161,6/21/2014,23:00:00,75532,11.916,3.46,,,,,
2162,6/21/2014,23:15:00,75532,11.916,3.46,,,,,
2163,6/21/2014,23:30:00,75532,11.916,3.46,,,,,
2164,6/21/2014,23:45:00,75522,11.916,3.46,,,,,
2165,6/22/2014,0:00:00,75533,11.819,3.46,,,,,
2166,6/22/2014,0:15:00,75512,11.819,3.46,,,,,
2167,6/22/2014,0:30:00,75522,11.819,3.46,,,,,
2168,6/22/2014,0:45:00,75512,11.819,3.46,,,,,
2169,6/22/2014,1:00:00,75512,11.819,3.46,,,,,
2170,6/22/2014,1:15:00,75493,11.722,3.46,,,,,
2171,6/22/2014,1:30:00,75493,11.722,3.46,,,,,
2172,6/22/2014,1:45:00,75503,11.722,3.46,,,,,
2173,6/22/2014,2:00:00,75503,11.722,3.46,,,,,
2174,6/22/2014,2:15:00,75493,11.722,3.46,,,,,
2175,6/22/2014,2:30:00,75473,11.625,3.46,,,,,
2176,6/22/2014,2:45:00,75493,11.625,3.46,,,,,
2177,6/22/2014,3:00:00,75483,11.625,3.46,,,,,
2178,6/22/2014,3:15:00,75473,11.625,3.46,,,,,
2179,6/22/2014,3:30:00,75503,11.625,3.46,,,,,
2180,6/22/2014,3:45:00,75504,11.528,3.46,,,,,
2181,6/22/2014,4:00:00,75514,11.528,3.46,,,,,
2182,6/22/2014,4:15:00,75514,11.528,3.46,,,,,
2183,6/22/2014,4:30:00,75524,11.528,3.46,,,,,
2184,6/22/2014,4:45:00,75535,11.431,3.46,,,,,
2185,6/22/2014,5:00:00,75555,11.431,3.46,,,,,
2186,6/22/2014,5:15:00,75555,11.431,3.46,,,,,
2187,6/22/2014,5:30:00,75566,11.431,3.46,,,,,
2188,6/22/2014,5:45:00,75576,11.334,3.46,,,,,
2189,6/22/2014,6:00:00,75576,11.334,3.46,,,,,
2190,6/22/2014,6:15:00,75566,11.334,3.46,,,,,
2191,6/22/2014,6:30:00,75577,11.236,3.46,,,,,
2192,6/22/2014,6:45:00,75587,11.236,3.46,,,,,
2193,6/22/2014,7:00:00,75597,11.236,3.46,,,,,
2194,6/22/2014,7:15:00,75577,11.236,3.46,,,,,
2195,6/22/2014,7:30:00,75557,11.236,3.46,,,,,
2196,6/22/2014,7:45:00,75567,11.236,3.46,,,,,
2197,6/22/2014,8:00:00,75557,11.236,3.46,,,,,
2198,6/22/2014,8:15:00,75567,11.236,3.46,,,,,
2199,6/22/2014,8:30:00,75547,11.236,3.46,,,,,
2200,6/22/2014,8:45:00,75567,11.236,3.46,,,,,
2201,6/22/2014,9:00:00,75557,11.236,3.46,,,,,
2202,6/22/2014,9:15:00,75536,11.236,3.46,,,,,
2203,6/22/2014,9:30:00,75547,11.236,3.46,,,,,
2204,6/22/2014,9:45:00,75536,11.236,3.46,,,,,
2205,6/22/2014,10:00:00,75536,11.236,3.46,,,,,
2206,6/22/2014,10:15:00,75536,11.236,3.46,,,,,
2207,6/22/2014,10:30:00,75526,11.236,3.46,,,,,
2208,6/22/2014,10:45:00,75536,11.236,3.46,,,,,
2209,6/22/2014,11:00:00,75536,11.236,3.46,,,,,
2210,6/22/2014,11:15:00,75526,11.334,3.46,,,,,
2211,6/22/2014,11:30:00,75526,11.334,3.46,,,,,
2212,6/22/2014,11:45:00,75516,11.334,3.46,,,,,
2213,6/22/2014,12:00:00,75536,11.334,3.46,,,,,
2214,6/22/2014,12:15:00,75515,11.431,3.46,,,,,
2215,6/22/2014,12:30:00,75525,11.431,3.46,,,,,
2216,6/22/2014,12:45:00,75495,11.431,3.46,,,,,
2217,6/22/2014,13:00:00,75495,11.431,3.46,,,,,
2218,6/22/2014,13:15:00,75505,11.431,3.46,,,,,
2219,6/22/2014,13:30:00,75474,11.528,3.46,,,,,
2220,6/22/2014,13:45:00,75443,11.528,3.46,,,,,
2221,6/22/2014,14:00:00,75443,11.528,3.46,,,,,
2222,6/22/2014,14:15:00,75432,11.625,3.46,,,,,
2223,6/22/2014,14:30:00,75432,11.625,3.46,,,,,
2224,6/22/2014,14:45:00,75432,11.625,3.46,,,,,
2225,6/22/2014,15:00:00,75443,11.625,3.46,,,,,
2226,6/22/2014,15:15:00,75432,11.625,3.46,,,,,
2227,6/22/2014,15:30:00,75412,11.722,3.46,,,,,
2228,6/22/2014,15:45:00,75401,11.722,3.46,,,,,
2229,6/22/2014,16:00:00,75401,11.722,3.46,,,,,
2230,6/22/2014,16:15:00,75391,11.722,3.46,,,,,
2231,6/22/2014,16:30:00,75371,11.722,3.46,,,,,
2232,6/22/2014,16:45:00,75350,11.819,3.46,,,,,
2233,6/22/2014,17:00:00,75340,11.819,3.46,,,,,
2234,6/22/2014,17:15:00,75360,11.819,3.46,,,,,
2235,6/22/2014,17:30:00,75340,11.819,3.46,,,,,
2236,6/22/2014,17:45:00,75320,11.819,3.46,,,,,
2237,6/22/2014,18:00:00,75320,11.819,3.46,,,,,
2238,6/22/2014,18:15:00,75309,11.916,3.46,,,,,
2239,6/22/2014,18:30:00,75309,11.916,3.46,,,,,
2240,6/22/2014,18:45:00,75319,11.916,3.46,,,,,
2241,6/22/2014,19:00:00,75329,11.916,3.46,,,,,
2242,6/22/2014,19:15:00,75339,11.916,3.46,,,,,
2243,6/22/2014,19:30:00,75360,11.916,3.46,,,,,
2244,6/22/2014,19:45:00,75370,11.916,3.46,,,,,
2245,6/22/2014,20:00:00,75400,11.916,3.46,,,,,
2246,6/22/2014,20:15:00,75389,12.013,3.46,,,,,
2247,6/22/2014,20:30:00,75420,12.013,3.46,,,,,
2248,6/22/2014,20:45:00,75450,12.013,3.46,,,,,
2249,6/22/2014,21:00:00,75450,12.013,3.46,,,,,
2250,6/22/2014,21:15:00,75460,12.013,3.46,,,,,
2251,6/22/2014,21:30:00,75460,12.013,3.46,,,,,
2252,6/22/2014,21:45:00,75470,12.013,3.46,,,,,
2253,6/22/2014,22:00:00,75491,12.013,3.46,,,,,
2254,6/22/2014,22:15:00,75501,12.013,3.46,,,,,
2255,6/22/2014,22:30:00,75521,12.013,3.46,,,,,
2256,6/22/2014,22:45:00,75521,12.013,3.46,,,,,
2257,6/22/2014,23:00:00,75501,11.916,3.46,,,,,
2258,6/22/2014,23:15:00,75512,11.916,3.46,,,,,
2259,6/22/2014,23:30:00,75501,11.916,3.46,,,,,
2260,6/22/2014,23:45:00,75501,11.916,3.46,,,,,
2261,6/23/2014,0:00:00,75491,11.916,3.46,,,,,
2262,6/23/2014,0:15:00,75491,11.916,3.46,,,,,
2263,6/23/2014,0:30:00,75522,11.819,3.46,,,,,
2264,6/23/2014,0:45:00,75512,11.819,3.46,,,,,
2265,6/23/2014,1:00:00,75512,11.819,3.46,,,,,
2266,6/23/2014,1:15:00,75522,11.819,3.46,,,,,
2267,6/23/2014,1:30:00,75513,11.722,3.46,,,,,
2268,6/23/2014,1:45:00,75493,11.722,3.46,,,,,
2269,6/23/2014,2:00:00,75493,11.722,3.46,,,,,
2270,6/23/2014,2:15:00,75513,11.722,3.46,,,,,
2271,6/23/2014,2:30:00,75514,11.625,3.46,,,,,
2272,6/23/2014,2:45:00,75503,11.625,3.46,,,,,
2273,6/23/2014,3:00:00,75514,11.625,3.46,,,,,
2274,6/23/2014,3:15:00,75514,11.625,3.46,,,,,
2275,6/23/2014,3:30:00,75555,11.528,3.46,,,,,
2276,6/23/2014,3:45:00,75555,11.528,3.46,,,,,
2277,6/23/2014,4:00:00,75575,11.528,3.46,,,,,
2278,6/23/2014,4:15:00,75565,11.528,3.46,,,,,
2279,6/23/2014,4:30:00,75576,11.431,3.46,,,,,
2280,6/23/2014,4:45:00,75596,11.431,3.46,,,,,
2281,6/23/2014,5:00:00,75586,11.431,3.46,,,,,
2282,6/23/2014,5:15:00,75586,11.431,3.46,,,,,
2283,6/23/2014,5:30:00,75597,11.334,3.46,,,,,
2284,6/23/2014,5:45:00,75607,11.334,3.46,,,,,
2285,6/23/2014,6:00:00,75617,11.334,3.46,,,,,
2286,6/23/2014,6:15:00,75627,11.334,3.46,,,,,
2287,6/23/2014,6:30:00,75648,11.236,3.46,,,,,
2288,6/23/2014,6:45:00,75658,11.236,3.46,,,,,
2289,6/23/2014,7:00:00,75668,11.236,3.46,,,,,
2290,6/23/2014,7:15:00,75668,11.236,3.46,,,,,
2291,6/23/2014,7:30:00,75689,11.139,3.46,,,,,
2292,6/23/2014,7:45:00,75699,11.139,3.46,,,,,
2293,6/23/2014,8:00:00,75689,11.139,3.46,,,,,
2294,6/23/2014,8:15:00,75689,11.139,3.46,,,,,
2295,6/23/2014,8:30:00,75689,11.139,3.46,,,,,
2296,6/23/2014,8:45:00,75679,11.139,3.46,,,,,
2297,6/23/2014,9:00:00,75699,11.139,3.46,,,,,
2298,6/23/2014,9:15:00,75689,11.139,3.46,,,,,
2299,6/23/2014,9:30:00,75699,11.236,3.46,,,,,
2300,6/23/2014,9:45:00,75699,11.236,3.46,,,,,
2301,6/23/2014,10:00:00,75709,11.236,3.46,,,,,
2302,6/23/2014,10:15:00,75689,11.236,3.46,,,,,
2303,6/23/2014,10:30:00,75678,11.236,3.46,,,,,
2304,6/23/2014,10:45:00,75729,11.236,3.46,,,,,
2305,6/23/2014,11:00:00,75719,11.236,3.46,,,,,
2306,6/23/2014,11:15:00,75709,11.236,3.46,,,,,
2307,6/23/2014,11:30:00,75718,11.334,3.46,,,,,
2308,6/23/2014,11:45:00,75728,11.334,3.46,,,,,
2309,6/23/2014,12:00:00,75728,11.334,3.46,,,,,
2310,6/23/2014,12:15:00,75718,11.334,3.46,,,,,
2311,6/23/2014,12:30:00,75687,11.431,3.46,,,,,
2312,6/23/2014,12:45:00,75657,11.431,3.46,,,,,
2313,6/23/2014,13:00:00,75677,11.431,3.46,,,,,
2314,6/23/2014,13:15:00,75647,11.431,3.46,,,,,
2315,6/23/2014,13:30:00,75636,11.528,3.46,,,,,
2316,6/23/2014,13:45:00,75616,11.528,3.46,,,,,
2317,6/23/2014,14:00:00,75616,11.528,3.46,,,,,
2318,6/23/2014,14:15:00,75595,11.625,3.46,,,,,
2319,6/23/2014,14:30:00,75595,11.625,3.46,,,,,
2320,6/23/2014,14:45:00,75574,11.625,3.46,,,,,
2321,6/23/2014,15:00:00,75585,11.625,3.46,,,,,
2322,6/23/2014,15:15:00,75574,11.722,3.46,,,,,
2323,6/23/2014,15:30:00,75564,11.722,3.46,,,,,
2324,6/23/2014,15:45:00,75533,11.722,3.46,,,,,
2325,6/23/2014,16:00:00,75543,11.722,3.46,,,,,
2326,6/23/2014,16:15:00,75523,11.722,3.46,,,,,
2327,6/23/2014,16:30:00,75513,11.722,3.46,,,,,
2328,6/23/2014,16:45:00,75482,11.722,3.46,,,,,
2329,6/23/2014,17:00:00,75472,11.819,3.46,,,,,
2330,6/23/2014,17:15:00,75502,11.819,3.46,,,,,
2331,6/23/2014,17:30:00,75482,11.819,3.46,,,,,
2332,6/23/2014,17:45:00,75482,11.819,3.46,,,,,
2333,6/23/2014,18:00:00,75462,11.819,3.46,,,,,
2334,6/23/2014,18:15:00,75472,11.819,3.46,,,,,
2335,6/23/2014,18:30:00,75471,11.916,3.46,,,,,
2336,6/23/2014,18:45:00,75461,11.916,3.46,,,,,
2337,6/23/2014,19:00:00,75481,11.916,3.46,,,,,
2338,6/23/2014,19:15:00,75481,11.916,3.46,,,,,
2339,6/23/2014,19:30:00,75522,11.916,3.46,,,,,
2340,6/23/2014,19:45:00,75522,11.916,3.46,,,,,
2341,6/23/2014,20:00:00,75532,11.916,3.46,,,,,
2342,6/23/2014,20:15:00,75542,11.916,3.46,,,,,
2343,6/23/2014,20:30:00,75551,12.013,3.46,,,,,
2344,6/23/2014,20:45:00,75551,12.013,3.46,,,,,
2345,6/23/2014,21:00:00,75572,12.013,3.46,,,,,
2346,6/23/2014,21:15:00,75602,12.013,3.46,,,,,
2347,6/23/2014,21:30:00,75602,12.013,3.46,,,,,
2348,6/23/2014,21:45:00,75633,12.013,3.46,,,,,
2349,6/23/2014,22:00:00,75653,12.013,3.46,,,,,
2350,6/23/2014,22:15:00,75693,12.013,3.46,,,,,
2351,6/23/2014,22:30:00,75693,12.013,3.46,,,,,
2352,6/23/2014,22:45:00,75683,12.013,3.46,,,,,
2353,6/23/2014,23:00:00,75683,12.013,3.46,,,,,
2354,6/23/2014,23:15:00,75683,12.013,3.46,,,,,
2355,6/23/2014,23:30:00,75693,12.013,3.46,,,,,
2356,6/23/2014,23:45:00,75673,12.013,3.46,,,,,
2357,6/24/2014,0:00:00,75673,12.013,3.46,,,,,
2358,6/24/2014,0:15:00,75693,12.013,3.46,,,,,
2359,6/24/2014,0:30:00,75673,12.013,3.46,,,,,
2360,6/24/2014,0:45:00,75673,12.013,3.46,,,,,
2361,6/24/2014,1:00:00,75663,12.013,3.46,,,,,
2362,6/24/2014,1:15:00,75643,12.013,3.46,,,,,
2363,6/24/2014,1:30:00,75683,12.013,3.46,,,,,
2364,6/24/2014,1:45:00,75704,12.013,3.46,,,,,
2365,6/24/2014,2:00:00,75693,12.013,3.46,,,,,
2366,6/24/2014,2:15:00,75704,11.916,3.46,,,,,
2367,6/24/2014,2:30:00,75704,11.916,3.46,,,,,
2368,6/24/2014,2:45:00,75684,11.916,3.46,,,,,
2369,6/24/2014,3:00:00,75684,11.916,3.46,,,,,
2370,6/24/2014,3:15:00,75684,11.916,3.46,,,,,
2371,6/24/2014,3:30:00,75694,11.916,3.46,,,,,
2372,6/24/2014,3:45:00,75684,11.916,3.46,,,,,
2373,6/24/2014,4:00:00,75705,11.819,3.46,,,,,
2374,6/24/2014,4:15:00,75705,11.819,3.46,,,,,
2375,6/24/2014,4:30:00,75715,11.819,3.46,,,,,
2376,6/24/2014,4:45:00,75715,11.819,3.46,,,,,
2377,6/24/2014,5:00:00,75726,11.722,3.46,,,,,
2378,6/24/2014,5:15:00,75736,11.722,3.46,,,,,
2379,6/24/2014,5:30:00,75736,11.722,3.46,,,,,
2380,6/24/2014,5:45:00,75746,11.722,3.46,,,,,
2381,6/24/2014,6:00:00,75757,11.625,3.46,,,,,
2382,6/24/2014,6:15:00,75747,11.625,3.46,,,,,
2383,6/24/2014,6:30:00,75777,11.625,3.46,,,,,
2384,6/24/2014,6:45:00,75777,11.625,3.46,,,,,
2385,6/24/2014,7:00:00,75777,11.625,3.46,,,,,
2386,6/24/2014,7:15:00,75797,11.625,3.46,,,,,
2387,6/24/2014,7:30:00,75778,11.528,3.46,,,,,
2388,6/24/2014,7:45:00,75778,11.528,3.46,,,,,
2389,6/24/2014,8:00:00,75788,11.528,3.46,,,,,
2390,6/24/2014,8:15:00,75768,11.528,3.46,,,,,
2391,6/24/2014,8:30:00,75788,11.528,3.46,,,,,
2392,6/24/2014,8:45:00,75798,11.528,3.46,,,,,
2393,6/24/2014,9:00:00,75798,11.528,3.46,,,,,
2394,6/24/2014,9:15:00,75788,11.528,3.46,,,,,
2395,6/24/2014,9:30:00,75798,11.528,3.46,,,,,
2396,6/24/2014,9:45:00,75808,11.528,3.46,,,,,
2397,6/24/2014,10:00:00,75777,11.625,3.46,,,,,
2398,6/24/2014,10:15:00,75797,11.625,3.46,,,,,
2399,6/24/2014,10:30:00,75777,11.625,3.46,,,,,
2400,6/24/2014,10:45:00,75757,11.625,3.46,,,,,
2401,6/24/2014,11:00:00,75767,11.625,3.46,,,,,
2402,6/24/2014,11:15:00,75777,11.625,3.46,,,,,
2403,6/24/2014,11:30:00,75777,11.625,3.46,,,,,
2404,6/24/2014,11:45:00,75776,11.722,3.46,,,,,
2405,6/24/2014,12:00:00,75746,11.722,3.46,,,,,
2406,6/24/2014,12:15:00,75787,11.722,3.46,,,,,
2407,6/24/2014,12:30:00,75756,11.722,3.46,,,,,
2408,6/24/2014,12:45:00,75745,11.819,3.46,,,,,
2409,6/24/2014,13:00:00,75745,11.819,3.46,,,,,
2410,6/24/2014,13:15:00,75745,11.819,3.46,,,,,
2411,6/24/2014,13:30:00,75715,11.819,3.46,,,,,
2412,6/24/2014,13:45:00,75724,11.916,3.46,,,,,
2413,6/24/2014,14:00:00,75704,11.916,3.46,,,,,
2414,6/24/2014,14:15:00,75724,11.916,3.46,,,,,
2415,6/24/2014,14:30:00,75693,12.013,3.46,,,,,
2416,6/24/2014,14:45:00,75673,12.013,3.46,,,,,
2417,6/24/2014,15:00:00,75633,12.013,3.46,,,,,
2418,6/24/2014,15:15:00,75653,12.013,3.46,,,,,
2419,6/24/2014,15:30:00,75643,12.013,3.46,,,,,
2420,6/24/2014,15:45:00,75642,12.11,3.46,,,,,
2421,6/24/2014,16:00:00,75612,12.11,3.46,,,,,
2422,6/24/2014,16:15:00,75612,12.11,3.46,,,,,
2423,6/24/2014,16:30:00,75581,12.11,3.46,,,,,
2424,6/24/2014,16:45:00,75571,12.11,3.46,,,,,
2425,6/24/2014,17:00:00,75571,12.11,3.46,,,,,
2426,6/24/2014,17:15:00,75551,12.11,3.46,,,,,
2427,6/24/2014,17:30:00,75551,12.11,3.46,,,,,
2428,6/24/2014,17:45:00,75530,12.207,3.46,,,,,
2429,6/24/2014,18:00:00,75499,12.207,3.46,,,,,
2430,6/24/2014,18:15:00,75520,12.207,3.46,,,,,
2431,6/24/2014,18:30:00,75510,12.207,3.46,,,,,
2432,6/24/2014,18:45:00,75510,12.207,3.46,,,,,
2433,6/24/2014,19:00:00,75520,12.207,3.46,,,,,
2434,6/24/2014,19:15:00,75519,12.304,3.46,,,,,
2435,6/24/2014,19:30:00,75529,12.304,3.46,,,,,
2436,6/24/2014,19:45:00,75529,12.304,3.46,,,,,
2437,6/24/2014,20:00:00,75539,12.304,3.46,,,,,
2438,6/24/2014,20:15:00,75539,12.304,3.46,,,,,
2439,6/24/2014,20:30:00,75539,12.304,3.46,,,,,
2440,6/24/2014,20:45:00,75550,12.304,3.46,,,,,
2441,6/24/2014,21:00:00,75570,12.304,3.46,,,,,
2442,6/24/2014,21:15:00,75590,12.304,3.46,,,,,
2443,6/24/2014,21:30:00,75600,12.304,3.46,,,,,
2444,6/24/2014,21:45:00,75600,12.304,3.46,,,,,
2445,6/24/2014,22:00:00,75641,12.304,3.46,,,,,
2446,6/24/2014,22:15:00,75631,12.304,3.46,,,,,
2447,6/24/2014,22:30:00,75641,12.304,3.46,,,,,
2448,6/24/2014,22:45:00,75631,12.207,3.46,,,,,
2449,6/24/2014,23:00:00,75631,12.207,3.46,,,,,
2450,6/24/2014,23:15:00,75621,12.207,3.46,,,,,
2451,6/24/2014,23:30:00,75621,12.207,3.46,,,,,
2452,6/24/2014,23:45:00,75631,12.207,3.46,,,,,
2453,6/25/2014,0:00:00,75621,12.207,3.46,,,,,
2454,6/25/2014,0:15:00,75622,12.11,3.46,,,,,
